STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,TOTAL_DISSOLVED_SOLIDS_Min,TOTAL_DISSOLVED_SOLIDS_Max,FLUORIDE_Min,FLUORIDE_Max,ARSENIC_Min,ARSENIC_Max,Latitude,Longitude
3994.0,ODISHA,22,24,7.2,7.3,286,287,BDL,BDL,0.32,0.72,240,240,350,350,-,-,0.35,0.56,-,-,21.5675,86.844722
3995.0,ODISHA,24,24,7.8,7.8,329,329,BDL,BDL,0.62,0.62,45,45,350,350,-,-,5.14,5.14,-,-,21.574722,86.844167
3996.0,ODISHA,22,24,6.7,7.3,157,317,BDL,BDL,0.33,0.42,130,130,350,350,-,-,0.32,0.39,-,-,21.577778,86.832222
4862.0,ODISHA,28,30,7.3,7.5,485,985,1.1,1.1,0.32,0.4,BDL,BDL,BDL,BDL,-,-,0.32,0.43,-,-,20.505566,86.419727
4863.0,ODISHA,25,26,6.2,7.2,68,144,1.1,1.1,0.34,0.59,130,130,350,350,-,-,0.25,0.44,-,-,20.65252,85.602103
4864.0,ODISHA,25,26,6.5,7.1,184,339,1.1,1.2,0.42,1.21,79,79,240,240,-,-,0.34,0.47,-,-,20.65985,85.597771
4865.0,ODISHA,22,24,6.9,7.2,305,361,1.2,1.2,0.37,0.42,BDL,BDL,BDL,BDL,-,-,0.3,0.57,-,-,21.065191,86.502805
4866.0,ODISHA,22,24,7.3,7.4,156,377,BDL,BDL,0.36,1.67,BDL,BDL,BDL,BDL,-,-,0.33,0.77,-,-,21.070423,86.49672
4867.0,ODISHA,22,24,6.7,7.2,155,184,1.1,1.1,0.62,0.85,BDL,BDL,BDL,BDL,-,-,0.33,0.46,-,-,22.031661,86.14941
4868.0,ODISHA,22,24,6.9,7.2,190,276,1.6,1.6,1.84,3.54,23,23,79,79,-,-,0.29,0.44,-,-,22.028881,86.173103
4869.0,ODISHA,22,26,6.3,7.2,101,118,1.3,1.3,0.67,0.92,BDL,BDL,BDL,BDL,-,-,0.67,0.67,-,-,22.030043,85.438078
4870.0,ODISHA,22,25,5.6,6.8,76,86,1.5,1.5,0.42,0.8,BDL,BDL,BDL,BDL,-,-,0.64,0.64,-,-,21.990556,85.398472
4871.0,ODISHA,22,25,5.6,6.9,101,158,BDL,BDL,1.72,2.2,BDL,BDL,BDL,BDL,-,-,0.47,0.47,-,-,21.877219,85.40856
4872.0,ODISHA,21,25,5.6,6.7,67,102,BDL,BDL,2.39,2.52,79,79,140,140,-,-,0.46,0.46,-,-,22.040886,85.369317
4873.0,ODISHA,22,31,6.9,7.1,70,145,BDL,BDL,0.6,1.41,BDL,BDL,BDL,BDL,-,-,0.31,0.97,-,-,22.110639,85.429278
4874.0,ODISHA,22,31,6.8,6.9,218,224,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,-,-,0.28,0.35,-,-,21.876369,85.17013
4875.0,ODISHA,22,30,6.6,6.9,320,338,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,-,-,0.29,0.37,-,-,21.540761,84.738213
4876.0,ODISHA,22,22,6.8,6.8,522,522,BDL,BDL,3.88,3.88,BDL,BDL,BDL,BDL,-,-,0.29,0.29,-,-,21.538337,84.717535
4877.0,ODISHA,26,27,6.7,7.2,665,1035,1.1,1.1,4.45,17.52,BDL,BDL,BDL,BDL,-,-,0.35,0.49,-,-,18.771505,84.096859
4878.0,ODISHA,26,27,6.9,7.1,1005,1975,1.1,1.1,4.91,17.51,BDL,BDL,BDL,BDL,-,-,0.32,0.46,-,-,18.778795,84.109123
4879.0,ODISHA,21,32,6.6,7.2,287,306,BDL,BDL,1.98,4.62,BDL,BDL,BDL,BDL,-,-,0.3,0.53,-,-,20.485497,84.224613
4880.0,ODISHA,22,31,6.8,7.1,241,305,BDL,BDL,1.52,4.02,BDL,BDL,BDL,BDL,-,-,0.26,0.66,-,-,20.492002,84.217483
4881.0,ODISHA,21,32,6.9,7.7,497,1138,BDL,BDL,1.46,3.62,BDL,BDL,BDL,BDL,-,-,0.29,0.47,-,-,20.128433,85.10739
4882.0,ODISHA,21,31,7.1,7.3,425,1145,BDL,BDL,1.71,4.03,BDL,BDL,BDL,BDL,-,-,0.31,0.46,-,-,20.133837,85.087015
4883.0,ODISHA,27,29,7.1,7.4,553,1238,BDL,BDL,2.25,7.84,BDL,BDL,BDL,BDL,-,-,0.49,0.67,-,-,21.336043,83.61549
4884.0,ODISHA,26,29,6.6,7.1,791,1095,BDL,BDL,1.51,8.53,BDL,BDL,BDL,BDL,-,-,0.35,0.63,-,-,21.335114,83.616478
4885.0,ODISHA,27,29,6.8,7.3,458,546,BDL,BDL,0.82,4.72,BDL,BDL,BDL,BDL,-,-,0.31,0.33,-,-,20.990935,84.85554
4886.0,ODISHA,28,28,6.9,7.3,523,598,BDL,BDL,1.8,3.33,BDL,BDL,BDL,BDL,-,-,0.39,0.47,-,-,20.973226,84.850331
4887.0,ODISHA,26,29,7.1,7.4,1059,1105,BDL,BDL,1.35,5.72,BDL,BDL,BDL,BDL,-,-,0.41,0.42,-,-,20.705151,83.45215
4888.0,ODISHA,27,30,6.9,7.5,1226,1533,BDL,BDL,4.5,5.92,BDL,BDL,BDL,BDL,-,-,0.42,0.48,-,-,20.7075,83.493611
4889.0,ODISHA,27,31,7.2,8.2,816,891,BDL,BDL,0.72,0.88,BDL,BDL,BDL,BDL,-,-,0.31,0.34,-,-,20.707778,83.493611
4890.0,ODISHA,28,31,7.1,7.7,580,692,BDL,BDL,4.87,6.62,BDL,BDL,BDL,BDL,-,-,0.35,0.64,-,-,20.81925,84.326311
4891.0,ODISHA,27,30,7.4,7.8,636,796,BDL,BDL,4.1,5.42,BDL,BDL,BDL,BDL,-,-,0.53,0.6,-,-,20.844024,83.906581
4892.0,ODISHA,26,30,7.4,8,551,768,BDL,BDL,2.12,4.38,BDL,BDL,BDL,BDL,-,-,0.39,0.53,-,-,20.845067,83.914701
4893.0,ODISHA,25,25,6.6,7.1,322,458,1.1,1.1,4.66,7.54,BDL,BDL,130,130,-,-,0.27,0.56,-,-,19.155873,83.409916
4894.0,ODISHA,25,26,6.7,7.4,263,307,1.1,1.1,4.41,9.03,BDL,BDL,240,240,-,-,0.26,0.49,-,-,19.183189,83.418472
4895.0,ODISHA,24,24,6.1,6.6,503,560,1.1,1.1,4.61,15.54,BDL,BDL,BDL,BDL,-,-,0.23,0.57,-,-,18.815258,82.708832
4896.0,ODISHA,24,24,7.3,7.4,96,175,1.5,1.5,1.76,2.62,BDL,BDL,BDL,BDL,-,-,0.26,0.6,-,-,18.810804,82.708955
4897.0,ODISHA,25,26,6.2,6.8,513,568,1.1,1.1,1.95,18.41,BDL,BDL,BDL,BDL,-,-,0.41,0.41,-,-,19.185284,83.11031
4898.0,ODISHA,25,26,6.5,6.8,91,142,1.1,1.1,1.19,2.44,240,240,540,540,-,-,0.21,0.43,-,-,19.216381,82.555525
4899.0,ODISHA,25,27,6.8,6.9,668,846,1.1,1.1,4.09,15.76,BDL,BDL,BDL,BDL,-,-,0.3,0.4,-,-,19.918181,83.164915
4900.0,ODISHA,26,27,7.2,7.2,517,545,1.1,1.2,1.82,3.52,BDL,BDL,BDL,BDL,-,-,0.46,0.46,-,-,19.914392,83.180298
4901.0,ODISHA,25,26,6.4,6.5,307,341,1.1,1.1,3.73,7.55,BDL,BDL,BDL,BDL,-,-,0.3,0.39,-,-,18.369721,81.843528
4902.0,ODISHA,25,26,6.7,6.7,447,550,1.4,1.4,4.26,5.92,BDL,BDL,BDL,BDL,-,-,0.23,0.5,-,-,18.343261,81.881579
4903.0,ODISHA,28,29.2,7.6,8.1,435,5161,1.1,1.1,0.92,4.39,BDL,BDL,BDL,BDL,-,-,0.55,1.33,-,-,20.501259,86.424109
1397.0,PUDUCHERRY,31,31,6.07,6.07,1123,1123,BDL,BDL,8.93,8.93,-,-,-,-,627,627,-,-,BDL,BDL,11.913137,79.815859
1398.0,PUDUCHERRY,31,31,6.29,6.29,2030,2030,BDL,BDL,1.75,1.75,-,-,-,-,1209,1209,-,-,BDL,BDL,11.913858,79.815606
1453.0,PUDUCHERRY,30.5,30.5,6.54,6.54,955,955,BDL,BDL,4.12,4.12,-,-,-,-,494,494,-,-,BDL,BDL,11.94445,79.781892
1454.0,PUDUCHERRY,31,31,5.7,5.7,560,560,BDL,BDL,2.43,2.43,-,-,-,-,292,292,-,-,BDL,BDL,12.021863,79.857077
1687.0,PUDUCHERRY,30,30,7.32,7.32,2370,2370,BDL,BDL,0.32,0.32,-,-,-,-,1143,1143,-,-,BDL,BDL,11.932642,79.83525
1688.0,PUDUCHERRY,29.5,29.5,7.33,7.33,1038,1038,BDL,BDL,0.64,0.64,-,-,-,-,437,437,-,-,BDL,BDL,12.001161,79.700722
2009.0,PUDUCHERRY,31,31,6.55,6.55,916,916,BDL,BDL,4.08,4.08,-,-,-,-,401,401,-,-,BDL,BDL,11.93915,79.776433
2010.0,PUDUCHERRY,31,31,6.39,6.39,1504,1504,BDL,BDL,0.76,0.76,-,-,-,-,955,955,-,-,BDL,BDL,11.943921,79.790978
2011.0,PUDUCHERRY,31,31,7.1,7.1,2850,2850,BDL,BDL,1.85,1.85,-,-,-,-,1512,1512,-,-,BDL,BDL,11.893328,79.753917
2012.0,PUDUCHERRY,31,31,6.38,6.38,2290,2290,BDL,BDL,1.45,1.45,-,-,-,-,1141,1141,-,-,BDL,BDL,11.968099,79.816952
2013.0,PUDUCHERRY,26.8,29.5,8.44,8.69,1990,2760,BDL,BDL,0.32,0.32,-,-,-,-,1038,1096,-,-,BDL,BDL,10.867778,79.828333
2014.0,PUDUCHERRY,26.8,31,8.52,8.67,1550,2020,BDL,BDL,0.36,0.4,-,-,-,-,828,869,-,-,BDL,BDL,10.963617,79.678261
2446.0,PUDUCHERRY,27.5,27.5,5.44,5.44,344,344,BDL,BDL,3.89,3.89,-,-,-,-,270,270,-,-,BDL,BDL,10.766611,76.22855
2447.0,PUDUCHERRY,27,27,5.4,5.4,102,102,BDL,BDL,1.2,1.2,-,-,-,-,50,50,-,-,BDL,BDL,10.161183,76.425171
3882.0,PUDUCHERRY,32,32,6.38,6.38,630,630,BDL,BDL,0.32,0.32,-,-,-,-,265,265,-,-,BDL,BDL,11.821469,79.796228
3883.0,PUDUCHERRY,32,32,6.78,6.78,767,767,BDL,BDL,0.32,0.32,-,-,-,-,206,206,-,-,BDL,BDL,11.811908,79.745769
3884.0,PUDUCHERRY,31,31,7.31,7.31,1247,1247,BDL,BDL,4.84,4.84,-,-,-,-,640,640,-,-,BDL,BDL,12.040936,79.867658
3885.0,PUDUCHERRY,29,29,6.82,6.82,2110,2110,BDL,BDL,3.04,3.04,-,-,-,-,1150,1150,-,-,BDL,BDL,11.990793,79.754432
3886.0,PUDUCHERRY,32,32,7.35,7.35,1353,1353,BDL,BDL,3,3,-,-,-,-,647,647,-,-,BDL,BDL,11.930541,79.661783
4631.0,PUDUCHERRY,30.5,30.5,7.51,7.51,1376,1376,BDL,BDL,0.74,0.74,-,-,-,-,624,624,-,-,BDL,BDL,11.991116,79.639712
4632.0,PUDUCHERRY,30,30,7.06,7.06,2300,2300,BDL,BDL,5.48,5.48,-,-,-,-,1100,1100,-,-,BDL,BDL,11.871427,79.603728
4633.0,PUDUCHERRY,31,31,6.3,6.3,1196,1196,BDL,BDL,1.8,1.8,-,-,-,-,483,483,-,-,BDL,BDL,11.829487,79.80307
1898.0,PUNJAB,-,-,7.5,7.5,1415,1415,BDL,BDL,1.2,1.2,BDL,BDL,BDL,BDL,850,850,0.9,0.9,BDL,BDL,30.900078,75.857275
1900.0,PUNJAB,-,-,7.7,8,886,9710,BDL,BDL,0.6,5.1,BDL,BDL,BDL,BDL,423,527,0.33,0.33,BDL,BDL,30.897853,75.855422
1901.0,PUNJAB,36,36,7.1,7.7,645,2691,BDL,BDL,0.4,2.9,BDL,BDL,BDL,BDL,160,368,0.3,1.3,BDL,BDL,30.896028,75.873728
1902.0,PUNJAB,-,-,7.8,7.8,1331,1331,BDL,BDL,1,1,BDL,BDL,BDL,BDL,797,797,0.8,0.8,BDL,BDL,30.895817,75.859742
1903.0,PUNJAB,-,-,7.8,7.9,442,469,BDL,BDL,0.4,4.7,BDL,BDL,BDL,BDL,263,282,0.29,0.29,BDL,BDL,30.904136,75.8168
2916.0,PUNJAB,-,-,7.5,7.6,453,856,BDL,BDL,2.22,2.22,BDL,BDL,BDL,BDL,270,493,0.21,0.21,BDL,BDL,31.633978,74.872264
2917.0,PUNJAB,-,-,7.5,7.6,1016,1094,BDL,BDL,0.64,5.39,BDL,BDL,BDL,BDL,593,645,0.41,0.59,BDL,BDL,31.619981,74.876486
2918.0,PUNJAB,-,-,7.4,7.4,1757,2368,BDL,BDL,0.49,2.4,BDL,BDL,BDL,BDL,997,1574,0.57,0.92,BDL,BDL,30.5872,76.8428
2919.0,PUNJAB,-,-,7.2,7.4,1362,2598,BDL,BDL,0.78,2.6,BDL,BDL,BDL,BDL,798,1829,0.41,1.1,BDL,BDL,30.588197,76.84608
2920.0,PUNJAB,32,36,7.4,7.4,815,1334,BDL,BDL,0.32,1.3,BDL,BDL,BDL,BDL,476,824,0.4,0.51,BDL,BDL,31.455965,75.433699
2921.0,PUNJAB,32,35,7.8,7.8,413,427,BDL,BDL,,,BDL,BDL,BDL,BDL,251,262,0.39,0.39,BDL,BDL,31.449104,75.440987
2922.0,PUNJAB,30,38,7.6,7.6,929,942,BDL,BDL,1.4,4.32,BDL,BDL,BDL,BDL,559,828,0.5,0.5,BDL,BDL,31.330475,75.515086
2923.0,PUNJAB,30,35,7.4,7.5,1043,2358,BDL,BDL,0.47,1.8,BDL,BDL,BDL,BDL,572,1588,0.49,0.6,BDL,BDL,31.330438,75.526111
2924.0,PUNJAB,-,-,7.4,7.4,885,887,BDL,BDL,0.4,0.8,BDL,BDL,BDL,BDL,532,580,0.5,0.6,BDL,BDL,30.661431,76.274629
2925.0,PUNJAB,-,-,7.4,7.4,924,1018,BDL,BDL,0.8,0.9,BDL,BDL,BDL,BDL,583,733,0.7,0.8,BDL,BDL,30.66093,76.312113
2926.0,PUNJAB,-,-,7.7,7.7,857,857,BDL,BDL,1.32,1.32,BDL,BDL,BDL,BDL,520,520,BDL,BDL,BDL,BDL,31.379858,76.363414
2927.0,PUNJAB,-,-,7.9,7.9,740,740,BDL,BDL,0.99,0.99,BDL,BDL,BDL,BDL,447,447,BDL,BDL,BDL,BDL,31.377267,76.36993
2928.0,PUNJAB,-,-,7.8,7.8,688,688,BDL,BDL,0.7,0.7,BDL,BDL,BDL,BDL,409,409,0.3,0.3,BDL,BDL,30.962328,76.524905
2929.0,PUNJAB,-,-,8.4,8.4,265,265,BDL,BDL,,,BDL,BDL,BDL,BDL,153,153,BDL,BDL,BDL,BDL,30.970631,76.516072
2930.0,PUNJAB,-,-,8.4,8.4,1452,1452,BDL,BDL,2.2,2.2,BDL,BDL,BDL,BDL,795,795,0.9,0.9,BDL,BDL,30.99793,76.466662
2931.0,PUNJAB,-,-,7.4,7.4,2538,2538,BDL,BDL,2.7,2.7,BDL,BDL,BDL,BDL,1518,1518,1.2,1.2,BDL,BDL,30.97757,76.516529
4134.0,PUNJAB,-,-,7.9,8.1,558,631,BDL,BDL,0.4,0.4,BDL,BDL,BDL,BDL,310,378,0.29,0.29,BDL,BDL,30.920208,75.883546
4135.0,PUNJAB,-,-,7.5,7.7,772,1404,BDL,BDL,0.6,1.13,BDL,BDL,BDL,BDL,465,821,0.64,0.64,BDL,BDL,31.527499,75.610188
4136.0,PUNJAB,-,-,7.4,7.7,1565,1664,BDL,BDL,1.12,4.32,BDL,BDL,BDL,BDL,924,998,0.69,0.9,BDL,BDL,31.529965,75.612333
4137.0,PUNJAB,-,-,7.2,7.5,761,1443,BDL,BDL,0.8,2.31,BDL,BDL,BDL,BDL,437,1067,0.5,1.06,BDL,BDL,30.719762,76.34716
4138.0,PUNJAB,-,-,7.3,7.4,734,1127,BDL,BDL,0.9,0.91,BDL,BDL,BDL,BDL,515,629,0.8,0.9,BDL,BDL,30.643736,76.319068
4139.0,PUNJAB,-,-,7.3,7.3,2125,2125,BDL,BDL,1.9,1.9,BDL,BDL,BDL,BDL,1253,1253,1.2,1.2,BDL,BDL,30.894106,75.904198
4140.0,PUNJAB,-,-,7.3,7.3,1815,1815,BDL,BDL,1.6,1.6,BDL,BDL,BDL,BDL,1058,1058,1,1,BDL,BDL,30.913541,76.191244
4141.0,PUNJAB,32,32,7.7,7.7,325,325,BDL,BDL,0.5,0.5,BDL,BDL,BDL,BDL,195,195,BDL,BDL,BDL,BDL,32.312364,75.646023
4142.0,PUNJAB,32,32,7.4,7.4,310,310,BDL,BDL,0.4,0.4,BDL,BDL,BDL,BDL,184,184,BDL,BDL,BDL,BDL,31.959269,75.323445
4143.0,PUNJAB,29,29,7.7,7.9,557,1107,BDL,BDL,1.9,1.9,BDL,BDL,BDL,BDL,334,668,0.3,0.3,BDL,BDL,30.557622,76.581622
4144.0,PUNJAB,28,28,7.8,8.1,519,608,BDL,BDL,4.32,4.32,BDL,BDL,BDL,BDL,346,365,0.22,0.22,BDL,BDL,30.338859,76.392973
4145.0,PUNJAB,29,29,8.2,8.2,577,577,BDL,BDL,0.69,0.69,BDL,BDL,BDL,BDL,347,347,0.24,0.24,BDL,BDL,29.955067,76.05501
4147.0,PUNJAB,-,-,7.9,8,2234,2783,BDL,BDL,2.3,7.82,BDL,BDL,BDL,BDL,1382,1655,1,4.31,BDL,BDL,30.208305,74.937844
4148.0,PUNJAB,-,-,7.6,7.9,315,2270,BDL,BDL,8.9,8.9,BDL,BDL,BDL,BDL,161,1270,1.4,1.4,BDL,BDL,29.929361,74.947729
4149.0,PUNJAB,-,-,7.6,7.8,913,1186,BDL,BDL,0.82,2.01,BDL,BDL,BDL,BDL,558,710,0.64,2.35,BDL,BDL,30.246961,75.163574
4150.0,PUNJAB,-,-,7.9,8,673,4580,BDL,BDL,0.47,3.61,BDL,BDL,BDL,BDL,383,2693,0.31,1.91,BDL,BDL,30.467274,74.514548
4151.0,PUNJAB,-,-,7.5,7.5,1985,1985,BDL,BDL,,,BDL,BDL,BDL,BDL,1076,1076,BDL,BDL,BDL,BDL,30.920587,74.960808
4153.0,PUNJAB,-,-,7.6,7.8,381,1294,BDL,BDL,0.9,7.41,BDL,BDL,BDL,BDL,225,752,0.5,0.5,BDL,BDL,30.883711,75.856721
4154.0,PUNJAB,36,36,7.5,7.7,751,904,BDL,BDL,0.8,0.9,BDL,BDL,BDL,BDL,453,519,0.6,0.6,BDL,BDL,30.865024,75.865996
4155.0,PUNJAB,,,7.5,7.6,745,810,BDL,BDL,1,4.3,BDL,BDL,BDL,BDL,447,483,0.21,0.21,BDL,BDL,30.91735,75.88644
4156.0,PUNJAB,36,36,7.2,7.7,893,1027,BDL,BDL,0.6,1.1,BDL,BDL,BDL,BDL,508,631,0.5,0.8,BDL,BDL,30.860465,75.911135
4157.0,PUNJAB,36,36,7.3,7.8,761,1248,BDL,BDL,0.6,1.4,BDL,BDL,BDL,BDL,455,749,0.5,0.9,BDL,BDL,30.879621,75.863369
1415.0,RAJASTHAN,24,28,7.45,7.9,2830,9001,-,-,5.47,8.22,4,220,110,440,2034,6020,0.78,1.25,-,-,25.783379,73.360706
1706.0,RAJASTHAN,28,30,7.06,7.86,1309,1412,-,-,2.93,3,1.9,4,2,9,694,896,0.68,1.04,-,-,27.566155,76.62006
1707.0,RAJASTHAN,26,33,7.19,7.56,1912,2890,-,-,2.76,2.85,2,3.5,4,6,1674,2109,0.48,0.64,-,-,27.507397,76.686296
1708.0,RAJASTHAN,27,30,7.14,7.48,1796,2417,-,-,1.24,1.71,6,7,17,23,739,1320,0.36,0.61,-,-,27.517069,76.778288
1710.0,RAJASTHAN,27,27,7.14,8.01,1840,1972,-,-,2.38,2.42,4,54,7,135,910,1078,0.62,0.98,-,-,28.195754,76.839031
1713.0,RAJASTHAN,28,29,7.17,8.03,1220,1272,-,-,1.86,4,4,58,7,126,720,840,0.34,0.68,-,-,28.194345,76.833855
1715.0,RAJASTHAN,27,28,7.59,7.92,2100,2120,-,-,1.92,2.19,7.8,11,14,17,1365,1378,0.75,1.05,-,-,25.144078,75.879251
1720.0,RAJASTHAN,25,27,7.9,7.98,3770,3950,-,-,3.99,4.23,7.8,10,14,15,2450,2560,0.35,0.42,-,-,27.705088,76.19482
1721.0,RAJASTHAN,27,28,8.14,8.62,690,712,-,-,1.61,3.25,6,6.8,13,15,448,463,BDL,BDL,-,-,26.917255,75.785271
1723.0,RAJASTHAN,26,27,7.67,8.83,8740,10850,-,-,5.3,6.42,4.5,6.1,7.8,8.1,5680,7050,1.49,1.84,-,-,26.777364,75.876981
1724.0,RAJASTHAN,26,28,8.13,8.57,548,575,-,-,0.98,1.17,11,11,17,20,356,374,0.26,0.34,-,-,26.856419,75.758303
1725.0,RAJASTHAN,26,27,7.28,7.76,4230,5030,-,-,4.88,5.42,6.8,9.1,11,12,2740,3270,0.31,0.42,-,-,26.815875,75.786686
2015.0,RAJASTHAN,27,31.4,7.1,7.37,2390,2540,-,-,3.62,5.12,2,2,11,12,1551,1710,0.54,1.62,BDL,BDL,26.267614,73.066883
2017.0,RAJASTHAN,27,29.8,7.25,7.65,2160,2200,-,-,2.92,4.22,4,6,13,13,1430,1460,0.85,1.34,-,-,26.238947,73.024308
2018.0,RAJASTHAN,27,29.6,7.16,7.47,8160,9140,-,-,4.12,13.32,4,6,16,21,5300,6120,1.69,2.7,-,-,26.237328,73.020286
2019.0,RAJASTHAN,25,25,8.18,8.18,1086,1086,-,-,2.22,2.22,10,10,18,18,760,760,0.68,0.68,-,-,24.768897,73.758661
2020.0,RAJASTHAN,26,26,8.02,8.31,1571,1612,-,-,1.72,2.12,4,10,17,17,1100,1128,0.24,0.34,-,-,24.604031,73.688308
2021.0,RAJASTHAN,25,25,7.84,8.02,1650,1780,-,-,2.32,2.42,6,6,13,21,1155,1246,0.22,0.39,-,-,24.597875,73.696111
2022.0,RAJASTHAN,25,25,7.84,8.31,1496,1510,-,-,3.22,3.72,2,9,3,14,1047,1057,0.38,0.46,-,-,24.567797,73.698192
2023.0,RAJASTHAN,26,26,8.21,8.29,973,997,-,-,2.82,2.92,4,8,14,17,681,698,0.28,0.39,-,-,24.582572,73.7191
2024.0,RAJASTHAN,26,28,7.49,8.55,1575,2840,-,-,3.66,4.2,9.3,9.3,15,17,1023,1846,0.42,0.64,-,-,26.968372,75.848906
2025.0,RAJASTHAN,26,28,8.1,8.82,1607,1623,-,-,2.83,4.5,4.5,6.1,9.3,10,1044,1055,0.33,0.34,-,-,26.881422,75.792997
2027.0,RAJASTHAN,26,27,7.62,8.64,1237,2370,-,-,4.11,6.34,4,6,8.3,9.1,804,1540,0.28,0.28,-,-,26.906475,75.7728
2028.0,RAJASTHAN,26,26,8.19,8.68,735,862,-,-,0.8,0.93,4.5,6.8,9.2,11,478,560,0.22,0.22,-,-,26.850806,75.784647
2029.0,RAJASTHAN,20,24,7.56,7.76,2220,2610,-,-,2.78,6.67,5.6,6.1,8.2,10,1444,1696,0.69,0.72,-,-,26.422678,74.654011
2031.0,RAJASTHAN,20,24,7.73,7.91,1474,1706,-,-,1.53,5.95,4.5,4.5,9.1,9.3,958,1109,0.54,0.94,-,-,26.434342,74.672247
2032.0,RAJASTHAN,20,24,7.65,8.09,578,664,-,-,0.66,1.09,15,17,24,26,376,431,0.28,0.33,-,-,26.449894,74.639917
2960.0,RAJASTHAN,22,27,7.16,7.71,6910,7050,-,-,3.21,6.56,12,17,21,24,4490,4583,0.3,0.61,-,-,28.152728,75.396558
2961.0,RAJASTHAN,28,28,8.03,8.51,997,1010,-,-,2.21,4.14,BDL,BDL,2,2,648,656,0.32,0.36,-,-,26.883214,75.759083
2962.0,RAJASTHAN,25,26,8.06,8.49,918,1047,-,-,2.3,6.14,BDL,BDL,3.6,4,596,680,0.31,0.62,-,-,26.869836,75.766814
2963.0,RAJASTHAN,25.5,26,7.72,7.97,5610,5700,-,-,5.29,6.19,9.1,12,14,17,3640,3700,0.32,0.51,-,-,26.855883,75.777269
2964.0,RAJASTHAN,25,26,7.69,8.05,2300,2730,-,-,4.11,6.07,3.7,3.7,4.5,5.6,1497,1775,0.44,0.48,-,-,26.847386,75.779194
2965.0,RAJASTHAN,19.8,24.8,7.52,7.68,4050,5500,-,-,5.7,5.74,5,70,75,120,2700,3570,1.34,1.38,-,-,25.765666,73.327728
2966.0,RAJASTHAN,19.6,23.5,7.52,7.65,1010,4728,-,-,2.12,2.52,5,6,12,14,637,3160,0.81,0.84,-,-,25.768758,73.354161
2967.0,RAJASTHAN,19.7,25,7.74,7.82,3186,8820,-,-,4.8,4.84,2,4,9,10,2120,5290,0.95,0.96,-,-,25.771431,73.404817
2968.0,RAJASTHAN,19.9,23,8.92,9.08,5622,6810,-,-,3.24,3.33,7,10,13,14,3760,4420,1.25,1.27,-,-,25.772272,73.4552
2969.0,RAJASTHAN,20,27,7.06,7.25,974,1004,-,-,0.94,1.65,9,11,14,17,619,812,0.36,0.54,-,-,27.537483,76.525928
2970.0,RAJASTHAN,27,30,7.31,7.4,890,1440,-,-,1.95,1.98,6,9,14,26,850,1120,0.61,0.63,-,-,27.881869,76.282786
2971.0,RAJASTHAN,26,31,7.06,7.19,2410,3750,-,-,2.3,3.21,9,14,21,23,1940,2893,0.46,0.87,-,-,28.002058,76.409481
2972.0,RAJASTHAN,25,31,7.09,7.36,2972,3350,-,-,1.26,1.95,14,14,2,26,1812,2905,0.68,0.76,-,-,27.892139,76.275128
2973.0,RAJASTHAN,26,30,6.99,7.43,3672,5404,-,-,2.2,2.73,14,14,21,22,2172,3442,0.59,0.88,-,-,27.996564,76.446314
2974.0,RAJASTHAN,27,30,7.14,7.43,1871,2520,-,-,1.85,1.98,11,23,21,30,976,1885,0.69,0.99,-,-,27.587299,76.816286
2975.0,RAJASTHAN,29,31,7.19,7.76,1874,2692,-,-,1.86,2.16,13,17,27,33,1112,1752,0.58,0.89,-,-,27.718031,76.991556
2976.0,RAJASTHAN,27,29,7.72,8.46,4046,5523,4.4,5.6,8.96,9.34,210,280,480,500,2577,2694,0.46,0.7,-,-,27.216742,77.482167
2977.0,RAJASTHAN,27,29.8,7.52,7.85,19820,22700,-,-,4.92,10.97,6,8,14,20,13298,14740,1.92,2.31,-,-,26.150678,73.010994
2982.0,RAJASTHAN,26,28.4,7.77,8.36,20200,22900,-,-,4.82,9.22,2,6,10,14,12622,14890,2.14,3.16,-,-,26.116279,72.985799
2985.0,RAJASTHAN,27,29.8,7.26,7.78,11130,11880,-,-,4.82,12.52,2,4,9,11,7230,7840,1.56,1.9,-,-,26.117787,72.981069
2988.0,RAJASTHAN,28,30,7.7,7.91,4990,6300,-,-,3.42,4.12,4,4,11,11,3180,4090,1.49,1.6,-,-,25.817793,72.303004
2991.0,RAJASTHAN,29,29,7.39,7.43,12880,13430,-,-,5.84,5.97,2,3,4.5,5,8720,8720,0.62,0.81,-,-,26.317069,73.128439
2993.0,RAJASTHAN,28,30,7.81,7.92,6140,6260,-,-,6.83,7.04,7,11,16,21,3990,4200,1.72,1.89,-,-,25.82887,72.239361
3001.0,RAJASTHAN,28,29,7.2,8.03,1192,2200,-,-,1.72,3.98,3,78,9,156,752,1458,0.32,1.06,-,-,28.204186,76.875264
3002.0,RAJASTHAN,29,29,7.26,7.93,1428,1510,-,-,2.3,3.4,3,68,9,114,936,1060,0.48,1.14,-,-,28.202831,76.875044
