STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,FAECAL_STREPTOCOCCI_Min,FAECAL_STREPTOCOCCI_Max,TOTAL_DISSOLVED_SOLIDS_Min,TOTAL_DISSOLVED_SOLIDS_Max,FLUORIDE_Min,FLUORIDE_Max,ARSENIC_Min,ARSENIC_Max,Latitude,Longitude
1937,WEST BENGAL,30,30,7.02,7.02,2084,2084,BDL,BDL,2.4,2.4,BDL,BDL,BDL,BDL,BDL,BDL,1066,1066,0.66,0.66,BDL,BDL,22.618333,88.445233
1938,WEST BENGAL,27,27,8.49,8.49,1367,1367,BDL,BDL,0.7,0.7,4,4,7,7,-,-,836,836,BDL,BDL,BDL,BDL,22.662767,88.871314
1939,WEST BENGAL,28,28,7.66,7.66,409,409,BDL,BDL,0.5,0.5,BDL,BDL,BDL,BDL,BDL,BDL,216,216,0.55,0.55,BDL,BDL,22.695703,88.420875
1940,WEST BENGAL,29,29,7.58,7.58,633,633,BDL,BDL,BDL,BDL,9,9,12,12,-,-,346,346,0.32,0.32,BDL,BDL,22.723931,88.33035
1941,WEST BENGAL,28,28,7.93,7.93,416,416,BDL,BDL,0.5,0.5,BDL,BDL,2,2,-,-,276,276,0.23,0.23,BDL,BDL,22.922742,88.379542
1942,WEST BENGAL,32,32,7.03,7.03,1313,1313,BDL,BDL,0.8,0.8,BDL,BDL,BDL,BDL,BDL,BDL,778,778,0.27,0.27,-,-,22.066686,88.069822
1943,WEST BENGAL,29,29,6.85,6.85,554,554,BDL,BDL,0.4,0.4,BDL,BDL,BDL,BDL,BDL,BDL,292,292,BDL,BDL,-,-,22.331167,87.325108
1944,WEST BENGAL,29,29,6.83,6.83,128,128,BDL,BDL,2.1,2.1,BDL,BDL,BDL,BDL,BDL,BDL,-,-,BDL,BDL,-,-,22.328097,87.330928
1945,WEST BENGAL,25,25,7.84,7.84,1125,1125,BDL,BDL,0.7,0.7,2,2,7,7,-,-,378,378,0.31,0.31,BDL,BDL,25.010842,88.141097
2510,WEST BENGAL,30,30,7.14,7.14,1016,1016,BDL,BDL,0.8,0.8,BDL,BDL,BDL,BDL,BDL,BDL,592,592,0.3,0.3,-,-,21.936833,87.781078
2515,WEST BENGAL,27,27,7.6,7.6,589,589,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,272,272,0.37,0.37,BDL,BDL,23.753036,88.528681
2516,WEST BENGAL,28,28,8.22,8.22,691,691,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,410,410,0.21,0.21,BDL,BDL,23.400875,88.501397
2526,WEST BENGAL,-,-,7.78,7.78,11,11,BDL,BDL,1.2,1.2,60,60,140,140,-,-,-,-,BDL,BDL,-,-,23.4333,88.757414
2528,WEST BENGAL,30,30,6.92,6.92,421,421,BDL,BDL,0.5,0.5,BDL,BDL,BDL,BDL,BDL,BDL,356,356,BDL,BDL,-,-,23.257281,87.846803
2529,WEST BENGAL,30,30,6.89,6.89,1239,1239,BDL,BDL,0.6,0.6,BDL,BDL,BDL,BDL,BDL,BDL,826,826,BDL,BDL,-,-,23.250767,87.856658
2530,WEST BENGAL,63,63,9.37,9.37,565,565,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,400,400,0.26,0.26,-,-,23.88,87.37
2533,WEST BENGAL,31,31,7.1,7.1,765,765,BDL,BDL,BDL,BDL,2,2,4,4,-,-,584,584,0.51,0.51,-,-,23.916667,87.533333
2535,WEST BENGAL,31,31,7.3,7.3,491,491,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,294,294,0.48,0.48,-,-,23.6804,87.683564
2536,WEST BENGAL,30,30,7.15,7.15,874,874,BDL,BDL,0.6,0.6,2,2,6,6,-,-,728,728,0.51,0.51,-,-,24.295633,87.838553
2537,WEST BENGAL,30,30,6.97,6.97,297,297,BDL,BDL,0.6,0.6,BDL,BDL,BDL,BDL,BDL,BDL,186,186,0.44,0.44,-,-,23.668756,87.683064
2538,WEST BENGAL,29,29,7.5,7.5,293,293,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,204,204,0.23,0.23,-,-,24.302586,88.016364
2540,WEST BENGAL,29,29,7.18,7.18,1164,1164,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,760,760,0.47,0.47,-,-,23.239772,87.074119
2542,WEST BENGAL,28.5,28.5,6.24,6.24,281,281,BDL,BDL,0.6,0.6,BDL,BDL,BDL,BDL,BDL,BDL,216,216,0.21,0.21,-,-,23.100489,87.309067
2543,WEST BENGAL,28,28,7.74,7.74,180,180,BDL,BDL,0.7,0.7,BDL,BDL,BDL,BDL,BDL,BDL,172,172,0.36,0.36,-,-,23.079997,87.320003
2545,WEST BENGAL,29,29,6.94,6.94,1653,1653,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1230,1230,BDL,BDL,-,-,23.332078,86.365208
2546,WEST BENGAL,29,29,7.15,7.15,1020,1020,BDL,BDL,3.1,3.1,BDL,BDL,BDL,BDL,-,-,242,242,0.23,0.23,BDL,BDL,22.468903,88.107339
2547,WEST BENGAL,29,29,7.02,7.02,6042,6042,2.6,2.6,1.3,1.3,BDL,BDL,BDL,BDL,BDL,BDL,4012,4012,0.7,0.7,BDL,BDL,22.369025,88.271836
2548,WEST BENGAL,31,31,7.41,7.41,253,253,2.3,2.3,1.4,1.4,8,8,17,17,-,-,24,24,0.34,0.34,BDL,BDL,22.580058,88.472933
4706,WEST BENGAL,28,28,7.52,7.52,1041,1041,BDL,BDL,0.4,0.4,BDL,BDL,BDL,BDL,BDL,BDL,644,644,0.51,0.51,BDL,BDL,22.700314,88.375358
4707,WEST BENGAL,30,30,7.91,7.91,231,231,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,148,148,0.32,0.32,BDL,BDL,22.888825,88.417619
4708,WEST BENGAL,28,28,7.91,7.91,864,864,BDL,BDL,BDL,BDL,7,7,9,9,-,-,490,490,0.35,0.35,BDL,BDL,24.098775,88.268028
4709,WEST BENGAL,29,29,7.94,7.94,289,289,BDL,BDL,0.6,0.6,BDL,BDL,BDL,BDL,BDL,BDL,150,150,0.38,0.38,BDL,BDL,22.90115,88.396128
4712,WEST BENGAL,32,32,7.12,7.12,2262,2262,1.1,1.1,0.5,0.5,BDL,BDL,BDL,BDL,BDL,BDL,1582,1582,0.24,0.24,-,-,22.06064,88.136666
4713,WEST BENGAL,32,32,7.02,7.02,1387,1387,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,876,876,0.23,0.23,-,-,22.062274,88.136071
4714,WEST BENGAL,28,28,8.04,8.04,454,454,BDL,BDL,BDL,BDL,2,2,6,6,-,-,352,352,0.21,0.21,-,-,23.514927,87.268252
4715,WEST BENGAL,28,28,7.63,7.63,232,232,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,118,118,0.34,0.34,-,-,23.504492,87.354427
4716,WEST BENGAL,28.5,28.5,7.41,7.41,1084,1084,BDL,BDL,0.5,0.5,BDL,BDL,BDL,BDL,BDL,BDL,678,678,0.31,0.31,-,-,23.333941,86.365947
4721,WEST BENGAL,26,26,7.4,7.4,86,86,BDL,BDL,1.7,1.7,BDL,BDL,BDL,BDL,BDL,BDL,-,-,0.22,0.22,-,-,26.722259,88.382609
4726,WEST BENGAL,14,14,7.1,7.1,148,148,BDL,BDL,2.1,2.1,BDL,BDL,BDL,BDL,BDL,BDL,110,110,BDL,BDL,-,-,26.884387,88.183148
4730,WEST BENGAL,25,25,7.6,7.6,668,668,BDL,BDL,1.52,1.52,BDL,BDL,BDL,BDL,BDL,BDL,188,188,BDL,BDL,-,-,26.322242,89.44509
4731,WEST BENGAL,26,26,7.4,7.4,198,198,BDL,BDL,0.9,0.9,BDL,BDL,BDL,BDL,BDL,BDL,178,178,BDL,BDL,-,-,26.404426,89.38355
4732,WEST BENGAL,30,30,7.2,7.2,421,421,BDL,BDL,1.3,1.3,BDL,BDL,BDL,BDL,BDL,BDL,164,164,0.24,0.24,-,-,22.580372,88.370128
4733,WEST BENGAL,27,27,7.3,7.3,286,286,BDL,BDL,1.3,1.3,BDL,BDL,BDL,BDL,BDL,BDL,210,210,BDL,BDL,-,-,26.791248,88.333891
4734,WEST BENGAL,29,29,7.37,7.37,1045,1045,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,602,602,0.28,0.28,-,-,22.185193,87.984313
4735,WEST BENGAL,28,28,7.06,7.06,916,916,BDL,BDL,0.8,0.8,BDL,BDL,BDL,BDL,BDL,BDL,566,566,0.24,0.24,-,-,22.414071,87.85978
4736,WEST BENGAL,31,31,6.95,6.95,880,880,BDL,BDL,1.2,1.2,BDL,BDL,BDL,BDL,BDL,BDL,552,552,0.35,0.35,-,-,21.623962,87.526288
4737,WEST BENGAL,26,26,6.75,6.75,4275,4275,BDL,BDL,1,1,BDL,BDL,BDL,BDL,BDL,BDL,2552,2552,0.74,0.74,BDL,BDL,22.493873,88.195444
