STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,TOTAL_DISSOLVED_SOLIDS_Min,TOTAL_DISSOLVED_SOLIDS_Max,FLUORIDE_Min,FLUORIDE_Max,ARSENIC_Min,ARSENIC_Max,Latitude,Longitude
2040,CHANDIGARH,24.9,26.2,7.0,7.1,694,731,1.0,1.5,2.70,3.80,2,2,23,27,356,494,0.4,0.5,0.001,0.001,30.73405,76.773239
2041,CHANDIGARH,24.7,26.1,7.0,7.0,835,857,1.0,1.0,3.00,4.20,2,2,22,79,442,442,0.2,0.3,0.001,0.001,30.719562,76.76397
2042,CHANDIGARH,25.0,26.6,7.0,7.3,606,637,1.0,1.0,1.80,2.90,2,2,17,40,312,404,0.9,0.9,0.001,0.001,30.694747,76.769719
3174,CHHATTISGARH,26.2,26.2,7.1,7.3,1502,3102,1.0,1.0,1.05,1.05,2,2,2,2,92,236,-,-,-,-,22.385857,82.683508
3173,CHHATTISGARH,26.0,26.1,7.1,7.2,4682,46272,1.0,1.0,0.74,0.74,2,2,2,2,226,315,-,-,-,-,22.393874,82.678762
3172,CHHATTISGARH,26.2,26.2,6.6,7.2,3735,6061,1.0,1.0,0.42,0.87,2,2,2,2,232,266,-,-,-,-,22.424406,82.73913
1623,CHHATTISGARH,27.4,27.4,7.5,7.5,378,378,-,-,0.30,0.30,-,-,-,-,310,310,-,-,-,-,22.079625,82.139142
1622,CHHATTISGARH,27.3,27.3,7.4,7.4,348,348,-,-,0.30,0.30,2,2,2,2,248,248,-,-,-,-,22.079625,82.139142
1620,CHHATTISGARH,28.0,28.0,7.3,7.5,254,258,-,-,-,-,-,-,-,-,184,198,-,-,-,-,21.251394,81.629733
1621,CHHATTISGARH,22.0,28.0,7.3,7.4,255,262,-,-,-,-,-,-,-,-,187,196,-,-,-,-,21.251394,81.629733
3171,CHHATTISGARH,22.0,28.0,7.2,7.5,-,-,4.0,8.0,0.60,0.60,-,-,-,-,140,160,-,-,-,-,21.201958,81.340825
2448,DAMAN AND DIU,27.2,29.2,7.1,7.2,437,443,1.0,1.0,3.64,3.80,22,23,48,52,279,294,0.2,0.2,0.010,0.010,20.447361,72.857456
1440,DAMAN AND DIU,28.1,28.3,6.7,7.1,814,835,1.0,1.0,3.67,3.90,2,2,2,10,570,590,0.3,0.4,0.010,0.010,20.407256,72.876327
2454,DAMAN AND DIU,28.2,28.6,7.1,7.3,563,603,1.0,1.0,0.31,0.33,2,2,7,7,383,391,0.8,0.9,0.010,0.010,20.271932,72.998411
2451,DAMAN AND DIU,28.4,29.1,7.0,7.1,1120,1324,1.0,1.0,1.67,1.78,2,2,6,8,790,823,0.3,0.4,0.010,0.010,20.40115,72.892161
2450,DAMAN AND DIU,27.5,28.3,7.2,7.3,683,809,1.0,1.0,1.97,2.00,2,2,6,7,465,495,0.6,0.6,0.010,0.010,20.426775,72.847097
2457,DAMAN AND DIU,27.2,27.3,7.1,7.3,391,409,1.0,1.0,1.05,1.10,2,2,6,6,278,322,0.4,0.6,0.010,0.010,20.293589,73.068986
2452,DAMAN AND DIU,28.6,29.3,7.1,7.4,435,457,1.0,1.0,3.57,3.63,9,11,24,25,275,303,0.2,0.2,0.010,0.010,20.384203,72.883423
2453,DAMAN AND DIU,29.1,29.4,6.8,6.9,483,495,1.0,1.0,2.31,2.48,7,10,10,12,322,337,0.3,0.4,0.010,0.010,20.126292,73.062664
2456,DAMAN AND DIU,27.5,27.7,7.1,7.2,2832,2880,1.0,1.0,3.87,5.96,2,2,4,4,1917,1931,0.7,0.8,0.010,0.010,20.310619,72.960967
2449,DAMAN AND DIU,28.4,28.8,7.5,7.7,1990,2195,1.0,1.0,1.63,1.89,2,2,6,8,1224,1385,0.4,0.4,0.010,0.010,20.400458,72.878133
2458,DAMAN AND DIU,27.0,27.6,7.2,7.3,2897,3320,1.0,1.0,1.40,2.70,2,2,8,10,2024,2295,0.3,0.3,0.010,0.010,20.316669,72.966672
3477,DELHI,-,-,7.4,7.4,-,-,-,-,0.30,0.30,-,-,-,-,669,669,-,-,-,-,28.797075,77.133117
3479,DELHI,-,-,7.5,7.5,-,-,-,-,0.48,0.48,-,-,-,-,675,675,-,-,-,-,28.556339,77.206494
3480,DELHI,-,-,7.1,7.1,-,-,-,-,0.76,0.76,-,-,-,-,461,461,-,-,-,-,28.805331,77.046247
3483,DELHI,-,-,7.4,7.4,-,-,-,-,0.30,0.30,-,-,-,-,346,346,-,-,-,-,28.755,77.199
3485,DELHI,-,-,6.7,6.7,-,-,-,-,0.47,0.47,-,-,-,-,288,288,-,-,-,-,28.572486,77.232919
3488,DELHI,-,-,7.2,7.2,-,-,-,-,0.30,0.30,-,-,-,-,559,559,-,-,-,-,28.684654,77.314976
3489,DELHI,-,-,6.7,6.7,-,-,-,-,0.30,0.30,-,-,-,-,577,577,-,-,-,-,28.573669,77.055899
3490,DELHI,-,-,7.3,7.3,-,-,-,-,0.76,0.76,-,-,-,-,590,590,-,-,-,-,28.457589,77.178719
3492,DELHI,-,-,7.0,7.0,-,-,-,-,0.40,0.40,-,-,-,-,679,679,-,-,-,-,28.629953,77.320258
3493,DELHI,-,-,6.9,6.9,-,-,-,-,0.30,0.30,-,-,-,-,496,496,-,-,-,-,28.666309,77.273879
3494,DELHI,-,-,7.0,7.0,-,-,-,-,0.30,0.30,-,-,-,-,383,383,-,-,-,-,28.722494,77.144697
3496,DELHI,-,-,7.2,7.2,-,-,-,-,0.86,0.86,-,-,-,-,375,375,-,-,-,-,28.668728,77.230422
3498,DELHI,-,-,6.9,6.9,-,-,-,-,0.57,0.57,-,-,-,-,441,441,-,-,-,-,28.54985,77.260786
3500,DELHI,-,-,7.2,7.2,-,-,-,-,0.50,0.50,-,-,-,-,536,536,-,-,-,-,28.680544,77.203628
3503,DELHI,-,-,6.9,6.9,-,-,-,-,0.30,0.30,-,-,-,-,358,358,-,-,-,-,28.653008,77.192353
3514,DELHI,-,-,6.9,6.9,-,-,-,-,0.36,0.36,-,-,-,-,807,807,-,-,-,-,28.611486,77.049103
3515,DELHI,-,-,7.3,7.3,-,-,-,-,0.50,0.50,-,-,-,-,698,698,-,-,-,-,28.627219,77.12405
3516,DELHI,-,-,7.3,7.3,-,-,-,-,0.30,0.30,-,-,-,-,480,480,-,-,-,-,28.614625,77.312158
3517,DELHI,-,-,7.0,7.0,-,-,-,-,0.69,0.69,-,-,-,-,768,768,-,-,-,-,28.605978,76.991206
3518,DELHI,-,-,6.9,6.9,-,-,-,-,0.56,0.56,-,-,-,-,450,450,-,-,-,-,28.632142,77.138853
3520,DELHI,-,-,7.3,7.3,-,-,-,-,1.01,1.01,-,-,-,-,838,838,-,-,-,-,28.567406,77.292078
3523,DELHI,-,-,7.1,7.2,2312,2562,-,-,0.40,1.90,2,2,2,2,1308,1540,0.4,0.4,0.001,0.001,28.655714,77.295122
3524,DELHI,-,-,7.1,7.1,-,-,-,-,0.30,0.30,-,-,-,-,1080,1080,-,-,-,-,28.665694,77.093931
3525,DELHI,-,-,7.0,7.0,-,-,-,-,0.30,0.30,-,-,-,-,394,394,-,-,-,-,28.650511,77.169181
3526,DELHI,-,-,7.3,7.3,-,-,-,-,0.30,0.30,-,-,-,-,1115,1115,-,-,-,-,28.61225,77.285689
3527,DELHI,-,-,7.4,7.4,-,-,-,-,1.50,1.50,-,-,-,-,1110,1110,-,-,-,-,28.639439,77.310961
3528,DELHI,-,-,7.1,7.1,-,-,-,-,0.30,0.30,-,-,-,-,1970,1970,-,-,-,-,28.679675,77.092711
3529,DELHI,-,-,7.7,7.7,-,-,-,-,0.34,0.34,-,-,-,-,312,312,-,-,-,-,28.579181,77.201353
3530,DELHI,-,-,7.0,7.0,-,-,-,-,0.30,0.30,-,-,-,-,485,485,-,-,-,-,28.652997,77.299056
3531,DELHI,-,-,7.5,7.5,-,-,-,-,0.57,0.57,-,-,-,-,2850,2850,-,-,-,-,28.571769,77.165053
3532,DELHI,-,-,7.0,7.0,-,-,-,-,1.03,1.03,-,-,-,-,-,-,-,-,-,-,28.639864,77.180092
3533,DELHI,-,-,7.2,7.2,-,-,-,-,0.36,0.36,-,-,-,-,397,397,-,-,-,-,28.677442,77.217708
3535,DELHI,-,-,7.3,7.3,-,-,-,-,1.50,1.50,-,-,-,-,367,367,-,-,-,-,28.736069,77.091128
3536,DELHI,-,-,7.4,7.4,-,-,-,-,0.30,0.30,-,-,-,-,500,500,-,-,-,-,28.524594,77.206678
3537,DELHI,-,-,6.3,6.3,-,-,-,-,0.68,0.68,-,-,-,-,337,337,-,-,-,-,28.681614,77.270975
3538,DELHI,-,-,7.3,7.3,-,-,-,-,0.99,0.99,-,-,-,-,1930,1930,-,-,-,-,28.843719,77.089375
3539,DELHI,-,-,7.4,7.4,-,-,-,-,0.53,0.53,-,-,-,-,896,896,-,-,-,-,28.843025,77.12602
3540,DELHI,-,-,6.9,6.9,-,-,-,-,0.49,0.49,-,-,-,-,689,689,-,-,-,-,28.698114,77.070828
3541,DELHI,-,-,7.1,7.1,-,-,-,-,0.87,0.87,-,-,-,-,2870,2870,-,-,-,-,28.682331,76.967181
3542,DELHI,-,-,7.2,7.2,-,-,-,-,0.36,0.36,-,-,-,-,642,642,-,-,-,-,28.638739,77.094114
3543,DELHI,-,-,7.0,7.0,-,-,-,-,0.30,0.30,-,-,-,-,540,540,-,-,-,-,28.604678,77.306886
3544,DELHI,-,-,7.1,7.1,-,-,-,-,0.98,0.98,-,-,-,-,361,361,-,-,-,-,28.567089,76.910736
3545,DELHI,-,-,7.7,7.7,-,-,-,-,0.41,0.41,-,-,-,-,311,311,-,-,-,-,28.527303,77.151553
3546,DELHI,-,-,7.2,7.2,-,-,-,-,0.30,0.30,-,-,-,-,409,409,-,-,-,-,28.560258,77.156006
3534,DELHI,-,-,6.8,6.8,-,-,-,-,0.30,0.30,-,-,-,-,730,730,-,-,-,-,28.614361,77.199622
3194,GOA,29.0,29.0,7.1,7.1,118,118,1.8,1.8,0.50,0.50,2,2,2,2,77,77,0.2,0.2,0.001,0.001,15.385928,74.028225
3195,GOA,28.0,28.0,7.9,7.9,101,101,1.9,1.9,0.50,0.50,2,2,2,2,64,64,0.2,0.2,0.001,0.001,15.423045,73.954292
2281,GOA,29.0,29.0,5.0,5.0,91,91,1.2,1.2,0.30,0.30,2,2,2,2,54,54,0.2,0.2,0.001,0.001,15.499056,73.932308
2280,GOA,28.0,28.0,5.6,5.6,122,122,4.2,4.2,0.30,0.30,2,2,2,2,77,77,0.2,0.2,0.001,0.001,15.462972,73.971447
2282,GOA,28.0,28.0,6.9,6.9,314,314,1.7,1.7,0.30,0.30,2,2,5,5,163,163,0.4,0.4,0.001,0.001,15.529438,73.796302
2278,GOA,29.0,29.0,7.1,7.1,258,258,2.0,2.0,0.30,0.30,2,2,2,2,144,144,0.4,0.4,0.001,0.001,15.383933,73.873514
2277,GOA,30.0,30.0,6.3,6.3,378,378,1.0,1.0,2.50,2.50,2,2,2,2,234,234,0.2,0.2,0.001,0.001,15.368606,73.9448
1967,GUJARAT,27.0,27.0,7.7,7.7,2032,3326,1.0,1.0,0.38,0.40,2,2,2,2,1076,1680,0.4,0.5,0.001,0.001,20.537319,72.941042
2089,GUJARAT,30.0,31.0,7.9,8.4,3077,3348,1.0,2.3,0.30,0.30,2,2,2,2,1876,2036,0.3,0.7,0.001,0.001,21.196517,72.830936
4414,GUJARAT,27.0,29.0,7.8,8.3,1049,1332,1.0,1.0,0.30,0.30,2,2,2,2,702,814,0.4,0.6,-,-,21.616613,73.00895
4413,GUJARAT,29.0,30.0,8.1,8.7,1172,1265,1.0,1.0,0.30,1.77,2,2,2,2,760,810,0.6,0.7,0.001,0.001,22.291602,72.73921
2095,GUJARAT,28.0,28.0,7.2,7.2,1206,1206,1.4,1.4,1.10,1.10,-,-,-,-,1032,1032,0.2,0.2,0.004,0.004,22.325303,70.768797
4416,GUJARAT,30.0,33.0,7.0,8.6,2525,3101,1.0,1.0,0.30,0.30,2,2,2,2,1636,2014,0.8,1.0,0.001,0.002,22.220328,73.221501
2083,GUJARAT,29.0,29.0,8.2,8.2,2324,2324,1.0,1.0,1.50,1.50,2,2,2,2,1390,1390,1.0,1.0,0.001,0.001,21.093078,72.857456
4422,GUJARAT,27.0,29.0,7.6,8.3,894,940,1.0,1.0,0.30,0.35,2,2,2,2,580,610,0.8,1.0,0.001,0.001,23.16095,73.59988
2091,GUJARAT,31.0,33.0,8.0,8.3,2337,2399,1.0,2.6,0.30,0.40,2,2,2,2,1420,1462,0.3,0.5,0.001,0.001,20.94645,72.949736
2084,GUJARAT,30.0,30.0,8.4,8.5,1256,1405,1.0,2.1,0.30,0.80,2,2,2,2,762,856,0.2,0.4,0.001,0.001,21.082075,72.985392
2098,GUJARAT,27.0,28.0,7.1,7.9,2780,3180,1.0,1.0,0.30,0.90,2,2,2,2,1576,1816,0.6,1.3,0.001,0.001,22.991197,72.566917
2088,GUJARAT,30.0,31.0,7.6,7.8,7767,8704,1.2,2.8,0.30,0.60,2,2,2,2,4722,5308,0.4,0.8,0.001,0.001,21.093078,72.857456
2085,GUJARAT,29.0,29.0,7.1,7.1,2164,2164,1.0,1.0,0.50,0.50,2,2,2,2,1276,1276,0.7,0.7,0.001,0.001,23.101706,72.474661
2097,GUJARAT,31.0,32.0,7.3,8.5,5155,5910,1.0,1.0,0.30,0.60,2,2,2,2,3150,3232,0.6,0.9,0.001,0.001,22.855423,72.365734
2096,GUJARAT,32.0,32.0,7.2,8.2,5462,6041,1.0,1.0,0.30,0.30,2,2,2,2,3240,3242,0.4,0.5,0.001,0.001,23.080616,72.66693
3245,GUJARAT,27.0,33.0,7.3,7.4,384,2519,1.4,1.4,1.00,1.58,2,2,2,2,252,2168,0.2,0.3,0.001,0.005,22.980975,71.4739
3210,GUJARAT,29.0,30.0,7.7,7.9,3771,3868,1.0,2.7,0.30,0.70,2,2,2,2,2292,2358,0.3,0.7,0.001,0.001,21.458587,72.942997
3211,GUJARAT,29.0,30.0,8.0,8.3,1886,2096,1.0,2.0,0.30,0.40,2,2,2,2,1146,1278,0.2,0.5,0.001,0.001,21.170075,72.96507
1970,GUJARAT,25.0,27.0,7.6,8.0,1056,3288,1.0,1.0,0.41,0.70,2,2,2,2,562,1632,0.3,0.5,0.001,0.001,20.366667,72.900001
3223,GUJARAT,28.0,30.0,7.8,8.1,1853,2330,1.0,1.0,0.30,0.30,2,2,2,2,974,1484,0.7,0.8,0.001,0.001,23.309945,72.264236
3212,GUJARAT,27.0,30.0,7.4,8.5,2265,2307,1.0,1.0,0.30,0.34,2,2,2,2,940,1276,0.6,0.9,0.001,0.001,22.998773,72.554637
3214,GUJARAT,27.0,30.0,7.4,8.3,1998,2418,1.0,1.0,0.30,0.39,2,2,2,2,1070,1448,0.5,0.8,0.001,0.001,23.021548,72.663581
3215,GUJARAT,26.0,28.0,7.2,8.2,3401,3895,1.0,1.0,0.30,1.20,2,2,2,2,1922,2362,0.7,2.0,-,-,22.977868,72.543816
3244,GUJARAT,28.0,29.0,7.2,7.3,3352,3384,1.0,1.9,0.30,0.30,2,2,2,2,1926,2196,0.2,0.6,-,-,21.704767,72.995722
3216,GUJARAT,27.0,30.0,7.4,8.2,2708,2855,1.0,1.3,0.30,0.38,2,2,2,2,1402,1486,0.7,0.9,0.001,0.001,22.955938,72.639459
3217,GUJARAT,27.0,30.0,7.6,8.5,2350,2474,1.0,1.0,0.30,0.91,2,2,2,2,1198,1346,0.8,1.0,0.001,0.001,23.082136,72.66846
3234,GUJARAT,29.0,30.0,7.6,8.5,9271,11165,1.7,2.5,1.10,1.32,2,2,2,2,6670,7530,1.4,1.6,0.001,0.001,22.413725,73.090994
3240,GUJARAT,27.0,27.0,7.4,7.4,1526,1526,1.4,1.4,1.30,1.30,-,-,-,-,1088,1088,0.3,0.3,0.002,0.002,22.279594,70.835138
3209,GUJARAT,28.0,29.0,7.5,7.7,817,994,1.0,1.0,0.30,0.40,2,2,2,2,496,496,0.2,0.2,0.001,0.001,20.284672,72.855067
3235,GUJARAT,29.0,29.0,7.7,7.7,2091,2091,1.0,1.0,0.30,0.30,2,2,2,2,1140,1140,0.8,0.8,0.001,0.001,23.246247,72.509283
3238,GUJARAT,29.0,30.0,7.7,8.1,4990,5249,1.0,1.0,0.30,0.30,2,2,2,2,3240,3410,0.9,0.9,0.001,0.002,24.325839,72.14038
3246,GUJARAT,25.0,27.0,7.3,7.6,3309,3415,1.0,1.1,0.30,0.33,2,2,2,2,1166,2580,0.2,0.3,0.001,0.001,22.470878,70.059275
3232,GUJARAT,31.0,33.0,7.8,8.4,1847,2398,1.0,2.7,0.30,0.50,2,2,2,2,1122,1462,0.4,0.5,0.001,0.001,20.768722,73.00164
3207,GUJARAT,29.0,29.0,7.7,7.8,1731,2193,1.0,1.0,0.30,0.50,2,2,2,2,908,1342,0.4,0.8,-,-,21.636969,73.131793
3230,GUJARAT,29.0,30.0,7.2,7.8,2509,3840,1.1,1.4,1.10,1.58,2,2,2,2,2142,2716,0.2,0.8,0.001,0.003,21.521532,70.457033
3222,GUJARAT,26.0,30.0,7.4,7.4,5212,5238,1.0,1.0,0.30,0.30,2,2,2,2,2704,3312,0.2,1.4,-,-,21.630465,73.022882
3239,GUJARAT,29.0,30.0,7.9,8.1,3115,3146,1.0,1.0,0.40,0.47,2,2,2,2,2076,2086,0.7,1.0,0.001,0.001,22.538881,72.720061
3220,GUJARAT,29.0,33.0,7.1,8.0,2172,3283,1.0,1.0,0.30,2.02,2,2,2,2,1460,1756,0.8,0.9,0.001,0.001,22.710311,72.852892
3233,GUJARAT,31.0,31.0,8.2,8.2,2530,2530,2.8,2.8,0.30,0.30,2,2,2,2,1538,1538,0.6,0.6,0.001,0.001,20.949681,72.915022
3237,GUJARAT,30.0,32.0,7.3,8.1,3460,4367,1.0,1.0,0.30,0.70,2,2,2,2,1956,2388,0.5,0.8,0.001,0.001,22.894975,72.417879
3236,GUJARAT,28.0,29.0,7.6,7.9,1917,2028,1.0,1.0,0.91,1.30,2,2,2,2,1072,1240,0.7,0.9,0.001,0.001,23.027687,72.518736
4411,GUJARAT,26.0,26.0,7.7,7.9,2817,3740,1.0,1.2,0.30,0.30,2,2,2,2,1384,1448,0.2,0.2,0.001,0.001,22.498056,70.058611
4412,GUJARAT,25.0,26.0,6.7,7.4,4590,8115,1.0,1.0,0.30,0.30,2,2,2,2,3488,3580,0.2,0.2,0.001,0.001,22.479167,70.0975
3247,GUJARAT,26.0,26.0,7.5,7.9,2410,2631,1.0,1.1,0.30,0.33,2,2,2,2,1386,1414,0.2,0.2,0.001,0.001,22.418404,70.042366
3221,GUJARAT,29.0,29.0,7.5,7.6,619,853,1.0,1.0,0.30,0.30,2,2,2,2,388,550,0.2,0.4,-,-,21.871467,73.500417
3213,GUJARAT,27.0,28.0,7.5,8.4,2480,2536,1.0,1.0,0.30,0.81,2,2,2,2,1154,1374,0.2,0.9,0.001,0.001,23.081253,72.667725
3224,GUJARAT,27.0,30.0,7.6,7.9,820,1128,1.0,1.0,0.36,1.40,2,2,2,2,364,622,0.9,1.0,0.001,0.001,24.257083,72.193084
3229,GUJARAT,27.0,29.0,7.7,8.3,1716,1888,1.0,1.0,0.31,0.60,2,2,2,2,1120,1198,1.2,1.2,0.001,0.001,22.840225,74.253625
3228,GUJARAT,27.0,29.0,7.9,8.5,2399,3100,1.0,1.0,0.30,0.60,2,2,2,2,1412,1520,1.3,1.4,0.001,0.001,22.541932,73.459228
1954,GUJARAT,30.0,30.0,7.4,7.7,2940,3180,1.4,1.7,0.30,0.31,2,2,2,2,2310,2420,0.6,0.7,-,-,23.242,69.666933
1960,GUJARAT,27.0,29.0,8.1,8.3,1195,1356,1.0,1.0,0.40,0.70,2,2,2,2,680,680,0.7,1.6,0.001,0.001,22.837931,74.253147
1961,GUJARAT,27.0,29.0,7.8,8.4,1170,1240,1.0,1.0,0.90,0.93,2,2,2,2,680,850,0.7,1.0,0.001,0.001,22.778803,73.614281
1958,GUJARAT,25.0,26.0,7.8,7.8,965,1114,1.0,1.0,0.30,0.92,2,2,2,2,554,616,0.5,0.5,0.001,0.001,23.612325,72.960308
1953,GUJARAT,26.0,26.0,7.1,7.1,1452,1789,1.0,1.0,0.30,0.31,2,2,2,2,746,860,0.2,0.3,0.001,0.001,22.470703,70.057739
1950,GUJARAT,28.0,29.0,7.3,7.4,890,1153,1.2,1.4,1.10,1.19,2,2,2,2,712,796,0.2,0.2,0.001,0.003,21.522041,70.45785
1956,GUJARAT,29.0,29.0,7.5,8.1,3267,3267,1.0,1.0,0.30,0.83,2,2,2,2,1330,1736,0.5,0.7,0.001,0.001,23.587992,72.369308
1959,GUJARAT,29.0,33.0,7.6,8.4,1407,1868,1.0,1.0,0.70,1.86,2,2,2,2,1084,1460,0.8,1.3,0.001,0.001,22.70001,72.870001
1955,GUJARAT,30.0,32.0,7.2,7.6,1079,1559,1.0,1.0,0.80,2.20,2,2,2,2,788,1070,0.8,0.9,0.001,0.001,24.17405,72.4331
1951,GUJARAT,28.0,28.0,7.3,7.3,786,786,1.5,1.5,1.10,1.10,2,2,2,2,620,620,0.2,0.2,0.004,0.004,22.303892,70.802158
1957,GUJARAT,27.0,28.0,7.8,7.9,1644,1743,1.0,1.0,0.30,2.40,2,2,2,2,926,942,0.9,1.0,0.001,0.001,23.919619,72.366836
1952,GUJARAT,26.0,30.0,7.6,7.6,2640,3518,1.2,1.6,1.20,1.20,-,-,-,-,1986,3016,0.2,0.2,0.005,0.005,22.720141,71.649491
3208,GUJARAT,25.0,27.0,7.4,7.5,562,676,1.0,1.0,0.30,0.40,2,2,2,2,288,402,0.2,0.3,0.001,0.001,20.608052,72.929151
1965,GUJARAT,30.0,30.0,7.6,8.4,1168,1439,1.0,2.1,0.30,0.50,2,2,2,2,712,804,0.5,0.7,0.001,0.001,21.169974,72.673905
1964,GUJARAT,30.0,31.0,7.8,7.9,2201,3494,1.6,2.9,0.30,0.90,2,2,2,2,1338,2132,0.5,0.7,0.001,0.001,21.140667,72.842727
3226,GUJARAT,29.0,29.0,8.0,8.0,1832,1832,1.0,1.0,0.38,0.38,2,2,2,2,1012,1012,1.0,1.0,0.001,0.001,23.849292,72.126753
1969,GUJARAT,29.0,29.0,7.5,7.7,958,1025,1.0,1.0,0.30,0.38,2,2,2,2,498,608,0.2,0.5,0.001,0.001,20.284507,72.854843
1962,GUJARAT,28.0,30.0,7.2,8.3,5050,5248,1.7,3.1,0.58,0.90,2,2,2,2,3280,3410,0.7,1.1,0.001,0.001,22.307158,73.181219
1968,GUJARAT,27.0,27.0,7.9,8.0,622,882,1.0,1.0,0.30,0.40,2,2,2,2,414,442,0.2,0.3,0.001,0.001,20.365136,72.922025
3227,GUJARAT,30.0,30.0,7.1,8.2,1765,1775,1.0,1.0,0.30,0.31,2,2,2,2,848,862,0.5,0.7,0.001,0.001,23.56714,72.750648
3225,GUJARAT,29.0,29.0,7.8,8.5,1245,1801,1.0,1.0,0.30,0.30,2,2,2,2,582,958,0.6,0.9,-,-,23.7,72.55
3,GUJARAT,33.0,33.0,8.5,8.5,2704,2704,1.0,1.0,0.40,0.40,2,2,2,2,1648,1648,0.4,0.4,0.001,0.001,23.022784,72.571178
2094,GUJARAT,29.0,29.0,7.1,7.3,5864,7630,1.0,1.0,0.30,0.30,2,2,2,2,3622,4930,0.2,0.6,-,-,21.626625,73.014386
6,GUJARAT,30.0,30.0,7.3,8.5,1298,1442,1.0,1.0,0.30,0.30,2,2,2,2,826,910,0.9,1.0,0.001,0.002,22.307158,73.181219
2090,GUJARAT,28.0,30.0,7.4,7.8,13790,14110,1.0,2.9,0.30,0.60,2,2,2,2,8384,8606,0.2,0.6,0.001,0.001,21.340136,72.755392
2093,GUJARAT,29.0,30.0,7.8,8.1,1294,2039,1.0,2.0,0.30,0.70,2,2,2,2,786,1242,0.2,0.2,0.001,0.001,21.120001,73.120001
3219,GUJARAT,25.0,26.0,6.9,8.1,382,1515,1.0,1.0,0.34,0.90,2,2,2,2,210,910,0.9,0.9,0.001,0.001,23.825025,73.000853
3218,GUJARAT,25.0,26.0,7.2,8.0,1003,1323,1.0,1.0,0.38,1.00,2,2,2,2,588,734,0.7,0.8,0.001,0.001,23.462694,73.300731
4832,HARYANA,5.2,5.2,7.4,7.4,810,4330,1.8,5.0,0.30,5.60,3200,3200,30,8400,464,2360,2.1,2.1,-,-,29.021944,77.068611
4833,HARYANA,-,-,8.3,8.3,973,973,1.4,1.4,0.30,0.30,-,-,20,20,530,530,2.0,2.0,-,-,29.026667,77.058889
4844,HARYANA,33.1,33.1,7.4,7.4,1590,1590,-,-,-,-,160,160,2100,2100,748,748,-,-,-,-,28.096661,76.579356
4843,HARYANA,13.0,23.0,7.2,7.3,654,1140,1.0,1.0,-,-,2,2,2,2,360,630,0.2,0.2,-,-,28.399434,77.222378
4828,HARYANA,-,-,7.8,7.8,318,796,1.0,4.5,1.00,1.00,490,490,3500,3500,220,478,0.3,0.3,0.001,0.001,28.59927,76.66213
4830,HARYANA,-,-,8.1,8.2,940,990,1.0,1.0,-,-,-,-,-,-,568,592,-,-,-,-,28.87836,76.63056
4829,HARYANA,-,-,8.0,8.1,1380,1510,1.0,1.0,-,-,-,-,-,-,840,896,-,-,-,-,28.77251,76.76381
4856,HARYANA,-,-,8.5,8.5,1156,1156,1.5,1.5,0.30,0.30,-,-,30,30,328,328,0.7,0.7,-,-,28.943973,76.610073
4852,HARYANA,-,-,8.3,8.3,1788,1788,1.0,1.0,0.30,0.30,-,-,20,20,978,978,-,-,-,-,29.466667,77.0025
4841,HARYANA,-,-,7.2,7.2,4510,4510,1.0,1.0,0.30,0.30,-,-,-,-,2480,2480,0.7,0.7,-,-,27.882959,77.365127
4840,HARYANA,-,-,7.7,7.7,5740,5740,1.0,1.0,0.30,0.30,-,-,-,-,3160,3160,1.2,1.2,-,-,28.03871,77.24282
4839,HARYANA,-,-,7.2,7.5,3140,4190,1.0,1.0,0.30,0.30,-,-,-,-,1730,2310,0.7,0.8,-,-,28.22448,77.28811
4854,HARYANA,-,-,8.3,8.3,1160,1160,1.0,1.0,0.30,0.30,-,-,10,10,630,630,0.7,0.7,-,-,29.3709,76.9443
4853,HARYANA,-,-,8.1,8.1,1655,1655,1.2,1.2,0.30,0.30,-,-,20,20,904,904,0.7,0.7,-,-,29.33953,76.939501
4855,HARYANA,-,-,8.3,8.3,1291,1291,1.4,1.4,0.30,0.30,-,-,20,20,710,710,0.7,0.7,-,-,29.3925,77.016389
4842,HARYANA,-,-,7.2,7.7,2380,2750,1.0,1.0,-,-,2,2,2,2,1310,1510,0.2,0.6,-,-,28.3401,77.319847
4836,HARYANA,-,-,7.5,7.8,912,982,-,-,-,-,-,-,-,-,510,587,-,-,-,-,30.12858,76.433176
4837,HARYANA,-,-,7.8,8.0,1150,1240,-,-,-,-,-,-,-,-,698,750,-,-,-,-,30.082977,76.263267
4434,HIMACHAL PRADESH,21.5,23.0,7.2,7.5,373,417,1.0,1.0,0.30,0.53,2,2,33,33,238,276,0.2,0.2,-,-,31.469215,76.266661
1877,"HIMACHAL
PRADESH",23.0,28.0,7.9,8.1,491,632,1.0,1.0,-,-,2,2,2,2,248,348,0.2,0.2,0.001,0.001,30.95356,76.775799
1559,"HIMACHAL
PRADESH",24.0,24.0,8.1,8.1,591,591,1.0,1.0,-,-,2,2,2,2,324,324,-,-,0.001,0.001,30.922633,76.83258
