STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,TOTAL_DISSOLVED_SOLIDS_Min,TOTAL_DISSOLVED_SOLIDS_Max,FLUORIDE_Min,FLUORIDE_Max,ARSENIC_Min,ARSENIC_Max
2999,RAJASTHAN,27.0,28.0,7.2,7.9,1330,2090,-,-,3.15,4.40,240,240,460,460,964,1356,0.4,0.6,-,-
3000,RAJASTHAN,30.0,30.0,7.1,8.1,780,1468,-,-,2.40,4.12,2,2,2,4,596,954,0.4,0.4,-,-
4182,RAJASTHAN,30.0,30.0,7.8,7.8,4800,4800,-,-,3.16,3.16,2,2,4,4,3678,3678,0.8,0.8,-,-
4183,RAJASTHAN,28.0,28.0,7.1,8.2,2000,3070,-,-,5.70,7.70,120,240,210,460,1394,1996,0.8,0.8,-,-
4184,RAJASTHAN,28.0,30.0,7.3,8.2,1900,2550,-,-,4.12,4.72,2,4,4,7,1396,1655,0.4,0.4,-,-
4181,RAJASTHAN,25.0,27.0,7.1,7.9,3100,5170,-,-,1.14,1.60,39,39,75,120,2238,3350,0.4,0.4,-,-
4797,RAJASTHAN,25.0,27.0,7.2,7.7,870,1045,-,-,0.90,1.70,2,3,3,4,664,679,0.4,0.6,-,-
4765,RAJASTHAN,25.0,27.0,7.8,7.9,26000,27000,-,-,4.72,5.48,2,3,3,3,19254,21254,0.3,0.5,-,-
4766,RAJASTHAN,25.0,27.0,7.6,7.9,14900,17000,-,-,3.52,4.20,3,4,4,7,11184,12164,0.4,0.6,-,-
4798,RAJASTHAN,24.0,27.0,7.0,7.8,1690,3410,-,-,1.30,2.68,9,14,14,28,1224,2210,0.9,1.0,-,-
4180,RAJASTHAN,30.0,31.0,7.3,8.1,1320,2550,-,-,7.70,8.80,39,64,75,120,984,1657,0.9,1.1,-,-
,,,,,,,,,,,,,,,,,,,,,
4763,RAJASTHAN,25.0,27.0,7.8,7.8,4300,7300,-,-,3.04,4.20,4,9,9,21,3128,5184,0.6,0.7,-,-
4779,RAJASTHAN,26.0,30.0,7.6,8.0,850,1272,-,-,2.48,3.68,7,11,11,20,604,826,0.4,0.7,-,-
1720,RAJASTHAN,26.0,30.0,7.1,8.2,2300,4040,-,-,4.56,5.24,3,4,4,7,1588,2620,0.9,1.0,-,-
4799,RAJASTHAN,30.0,32.0,7.6,8.2,990,1280,-,-,2.60,3.04,4,4,9,9,756,906,0.7,0.9,-,-
4800,RAJASTHAN,25.0,27.0,7.9,8.2,900,2900,-,-,1.30,6.20,4,4,7,9,692,2132,0.7,1.2,-,-
4801,RAJASTHAN,26.0,26.0,7.7,8.3,4800,6200,-,-,5.36,5.60,4,7,9,14,36,4030,1.2,1.3,-,-
4802,RAJASTHAN,27.0,27.0,7.9,8.0,1505,1900,13.2,13.2,2.40,3.08,4,7,9,11,978,1214,0.5,0.6,-,-
4170,RAJASTHAN,17.0,19.0,7.9,7.9,1110,1440,-,-,2.20,2.80,3,7,7,11,724,1064,0.9,1.1,-,-
4169,RAJASTHAN,17.5,19.5,7.8,7.9,1090,1140,-,-,2.80,3.04,4,9,9,14,792,832,0.8,1.1,-,-
3006,RAJASTHAN,26.0,26.0,7.8,8.0,2200,2860,-,-,3.10,4.72,4,4,7,9,1582,1855,0.8,1.0,-,-
4176,RAJASTHAN,23.0,24.0,6.9,7.8,2100,2970,-,-,1.20,3.52,9,21,23,28,1662,1797,0.9,1.1,-,-
1715,RAJASTHAN,28.0,28.0,7.2,7.9,1190,1645,-,-,1.70,2.10,7,11,21,28,828,1069,1.1,1.2,-,-
1723,RAJASTHAN,27.0,27.0,7.5,8.0,7500,9490,-,-,4.56,6.14,3,4,7,7,5826,6210,1.3,1.4,-,-
4759,RAJASTHAN,27.0,27.0,7.8,7.9,2200,2900,-,-,2.10,2.80,4,7,7,11,1672,1996,0.5,0.6,-,-
4791,RAJASTHAN,26.0,28.0,8.0,8.2,500,785,-,-,2.00,2.46,3,4,4,7,374,510,0.8,1.0,-,-
4792,RAJASTHAN,28.0,29.0,7.6,8.0,738,3500,-,-,1.70,2.06,9,14,14,21,479,2668,0.6,1.0,-,-
4760,RAJASTHAN,27.0,28.0,7.9,8.1,1520,1870,-,-,2.40,3.40,3,7,4,14,1086,1226,0.6,0.7,-,-
2023,RAJASTHAN,24.0,28.0,6.9,7.1,1211,1310,-,-,1.30,2.06,4,7,11,14,787,992,0.7,0.8,-,-
2024,RAJASTHAN,26.0,30.0,7.4,7.9,2300,2350,-,-,4.20,4.72,3,3,4,4,1521,1638,0.7,0.8,-,-
4783,RAJASTHAN,25.0,25.0,7.0,7.3,960,1416,-,-,2.62,3.12,3,3,4,11,684,920,0.6,0.7,-,-
4764,RAJASTHAN,25.0,27.0,7.5,7.7,2200,3500,-,-,3.52,4.12,4,7,9,11,1644,2476,0.4,0.6,-,-
2969,RAJASTHAN,29.0,30.0,6.9,7.4,820,1203,-,-,0.70,1.82,7,9,14,23,684,782,0.4,0.5,-,-
2031,RAJASTHAN,27.0,27.0,8.0,8.2,1020,1060,-,-,1.80,2.36,3,7,4,11,732,758,0.6,0.8,-,-
2027,RAJASTHAN,25.0,29.0,7.6,8.0,970,1406,-,-,4.56,5.24,4,7,9,20,722,913,0.8,1.0,-,-
2021,RAJASTHAN,24.0,26.0,7.0,7.1,1550,1962,-,-,2.20,3.10,4,4,7,9,1158,1275,0.6,0.8,-,-
2026,RAJASTHAN,28.0,30.0,7.2,7.8,1070,1519,-,-,1.40,2.10,3,14,4,20,778,987,0.4,0.5,-,-
2029,RAJASTHAN,27.0,27.0,8.0,8.1,1630,1810,-,-,2.20,2.80,4,7,9,11,1148,1236,0.8,1.2,-,-
2032,RAJASTHAN,27.0,27.0,8.2,8.4,380,410,-,-,1.10,1.24,14,14,20,21,252,312,0.8,1.0,-,-
2022,RAJASTHAN,25.0,27.0,7.1,7.3,1690,1860,-,-,1.50,2.10,2,3,3,4,1209,1258,0.8,1.0,-,-
2028,RAJASTHAN,26.0,26.0,8.2,8.3,620,838,-,-,0.84,1.02,7,9,20,20,472,529,0.4,0.6,-,-
2025,RAJASTHAN,26.0,30.0,7.7,8.0,1320,1670,-,-,1.70,2.06,3,4,3,4,858,1198,0.6,0.7,-,-
2019,RAJASTHAN,24.0,27.0,7.0,7.2,1080,1370,-,-,1.50,2.80,7,7,14,14,702,1062,0.8,0.8,-,-
2020,RAJASTHAN,25.0,26.0,7.1,7.1,1747,1800,-,-,2.00,3.04,3,7,7,11,1135,1292,0.7,0.8,-,-
4782,RAJASTHAN,26.0,26.0,7.5,8.1,4600,7270,-,-,4.72,5.36,7,7,11,11,3454,4720,1.2,1.3,-,-
4796,RAJASTHAN,23.0,28.0,6.8,7.0,810,1756,-,-,1.10,1.76,3,4,7,11,612,1141,0.7,0.8,-,-
4768,RAJASTHAN,25.0,27.0,7.8,8.2,11000,11000,-,-,4.12,4.56,64,75,120,120,7988,8294,0.4,0.6,-,-
2015,RAJASTHAN,26.0,26.0,7.2,7.8,2200,2900,-,-,2.06,2.74,4,9,14,14,1664,1887,0.9,1.0,-,-
1721,RAJASTHAN,26.0,30.0,7.7,8.3,490,764,-,-,0.80,1.82,3,4,7,9,358,497,0.6,0.7,-,-
1725,RAJASTHAN,27.0,27.0,7.3,7.6,2400,2570,-,-,2.28,4.12,14,14,20,21,1672,1734,0.7,0.8,-,-
4793,RAJASTHAN,24.0,27.0,7.6,8.5,820,1400,-,-,2.20,4.72,3,4,4,9,638,1048,0.7,0.9,-,-
1706,RAJASTHAN,28.0,29.0,7.0,7.7,1190,1318,-,-,0.90,3.32,2,3,3,4,856,878,0.7,1.0,-,-
2970,RAJASTHAN,30.0,30.0,8.3,8.3,1360,1360,-,-,1.80,1.80,9,9,20,20,1022,1022,0.4,0.4,-,-
2971,RAJASTHAN,28.0,32.0,7.0,7.4,2900,3910,-,-,2.20,3.68,9,14,21,21,2048,2540,0.5,0.7,-,-
2973,RAJASTHAN,28.0,28.0,6.9,7.1,3300,5060,-,-,1.30,2.28,14,14,21,28,2362,3280,0.8,0.9,-,-
2972,RAJASTHAN,29.0,30.0,7.1,7.4,3410,3500,-,-,0.80,1.76,20,20,21,28,2210,2616,0.6,0.8,-,-
4775,RAJASTHAN,29.0,29.0,7.2,8.0,1490,2390,-,-,3.16,4.12,39,39,64,75,1114,1554,0.4,0.6,-,-
4777,RAJASTHAN,29.0,30.0,7.1,7.9,1270,1896,-,-,3.68,4.20,2,2,4,4,962,1228,0.5,0.6,-,-
4778,RAJASTHAN,29.0,31.0,7.3,8.2,1270,1645,-,-,3.32,4.72,4,9,9,14,888,1069,0.4,0.5,-,-
4774,RAJASTHAN,29.0,29.0,7.2,7.2,2690,2690,-,-,2.36,2.36,150,150,210,210,1680,1680,0.4,0.4,-,-
2968,RAJASTHAN,21.6,22.0,8.0,8.6,3400,5750,-,-,2.36,3.12,9,9,14,20,2574,3730,1.1,1.2,-,-
,,,,,,,,,,,,,,,,,,,,,
2967,RAJASTHAN,21.5,24.0,7.8,7.8,6410,9000,-,-,3.07,4.92,4,9,7,21,4140,6656,1.1,1.1,-,-
4803,RAJASTHAN,24.2,25.0,7.0,7.5,5000,5350,-,-,2.60,3.04,4,4,9,11,3442,3470,0.4,0.5,-,-
4806,RAJASTHAN,21.9,24.0,7.9,8.5,3100,4810,-,-,2.36,2.36,4,7,9,20,2292,3120,1.1,1.2,-,-
2965,RAJASTHAN,21.2,24.0,7.8,8.4,5600,7600,-,-,3.07,5.24,23,75,64,120,3942,4940,0.8,1.0,-,-
2966,RAJASTHAN,22.0,23.0,7.9,8.5,450,557,-,-,1.50,1.70,4,7,9,11,332,362,0.5,0.7,-,-
4807,RAJASTHAN,22.0,24.0,7.5,8.3,8800,9550,-,-,2.80,4.56,2,7,9,14,6200,6428,1.1,1.2,-,-
4809,RAJASTHAN,21.2,23.0,7.5,8.0,1160,7700,-,-,1.66,4.40,4,7,11,11,868,5000,1.1,1.2,-,-
2976,RAJASTHAN,27.0,30.0,7.8,8.5,4800,5500,-,-,4.72,8.20,240,240,460,460,2970,4148,1.0,1.2,-,-
2986,RAJASTHAN,27.0,27.0,7.7,7.7,4900,4900,-,-,2.20,2.20,4,4,9,9,3788,3788,0.9,0.9,-,-
4761,RAJASTHAN,25.0,27.0,7.7,8.2,19000,29000,-,-,3.16,4.40,14,14,20,28,13688,21902,1.0,1.2,-,-
4794,RAJASTHAN,24.0,26.0,8.0,8.1,850,1430,-,-,1.80,5.48,9,9,14,14,626,1032,0.7,1.0,-,-
2974,RAJASTHAN,29.0,30.0,7.1,7.7,2060,2400,-,-,1.20,2.20,9,20,23,28,1341,1784,0.8,1.2,-,-
2975,RAJASTHAN,29.0,30.0,7.1,7.6,2120,2600,-,-,1.90,2.46,7,11,21,28,1374,1882,0.5,0.7,-,-
2017,RAJASTHAN,26.0,26.0,7.2,8.1,2000,2750,-,-,2.80,3.40,4,7,4,11,1516,1786,1.0,1.0,-,-
2018,RAJASTHAN,25.0,26.0,7.5,7.6,7200,10600,-,-,3.68,4.12,4,9,7,21,5388,6890,0.9,1.1,-,-
2964,RAJASTHAN,26.0,30.0,7.8,7.8,1640,2650,-,-,3.10,4.40,3,9,4,14,1248,1719,0.8,1.0,-,-
1710,RAJASTHAN,28.0,31.0,7.4,8.1,1260,1863,-,-,1.02,2.10,75,150,150,1100,978,1211,0.6,0.7,-,-
1713,RAJASTHAN,29.0,30.0,7.1,7.9,870,1206,-,-,2.96,4.12,39,75,64,150,678,783,0.4,0.4,-,-
2960,RAJASTHAN,24.0,24.0,7.6,7.8,5100,5700,-,-,2.60,6.20,9,14,21,23,3738,4138,1.0,1.1,-,-
1708,RAJASTHAN,29.0,29.0,7.2,7.4,660,1874,-,-,0.50,1.54,7,7,14,21,538,1218,0.6,0.6,-,-
2991,RAJASTHAN,25.0,27.0,7.5,7.8,7800,12200,-,-,5.36,6.14,2,3,3,4,6068,8864,0.4,0.6,-,-
2982,RAJASTHAN,25.0,26.0,7.8,8.2,18000,22900,-,-,4.12,5.24,3,9,9,14,14412,14880,1.2,1.3,-,-
2993,RAJASTHAN,25.0,27.0,8.2,8.4,3600,3700,-,-,3.08,4.56,7,14,20,21,2616,2738,1.0,1.1,-,-
2985,RAJASTHAN,25.0,26.0,7.2,7.7,12900,14730,-,-,3.20,5.10,4,7,7,11,9570,9724,0.8,1.0,-,-
1724,RAJASTHAN,28.0,28.0,8.2,8.4,450,588,-,-,1.84,2.10,14,21,28,28,336,382,0.8,1.0,-,-
1415,RAJASTHAN,21.6,23.0,7.4,8.3,9000,16520,-,-,3.10,6.28,39,75,75,150,6726,10740,1.1,1.1,-,-
2988,RAJASTHAN,25.0,27.0,7.8,7.8,6100,8100,-,-,3.04,3.15,4,4,9,11,4616,5916,0.4,0.6,-,-
2977,RAJASTHAN,26.0,26.0,7.6,8.1,19000,23100,-,-,3.14,4.92,7,7,11,14,15015,15198,1.1,1.2,-,-
2963,RAJASTHAN,26.0,30.0,7.8,7.9,2500,4460,-,-,4.12,6.08,3,14,3,21,1884,3230,0.9,1.0,-,-
2961,RAJASTHAN,26.0,29.0,7.4,8.2,700,926,-,-,1.34,2.28,4,14,9,20,512,601,0.6,0.8,-,-
2962,RAJASTHAN,20.0,26.0,7.7,8.3,640,900,-,-,2.46,4.56,3,7,3,14,484,585,0.5,0.7,-,-
4789,RAJASTHAN,25.0,26.0,7.6,8.2,5200,8320,-,-,4.12,4.92,4,7,7,20,3816,5400,1.1,1.2,-,-
4787,RAJASTHAN,25.0,26.0,6.9,7.5,4800,6120,-,-,3.07,3.52,2,3,7,11,3414,3970,1.1,1.2,-,-
4786,RAJASTHAN,26.0,26.0,7.1,7.7,9500,12150,-,-,2.62,4.12,2,9,4,20,7164,7890,0.9,1.1,-,-
4784,RAJASTHAN,26.0,26.0,7.1,7.9,2900,6880,-,-,2.46,3.16,4,9,7,14,2122,4470,1.0,1.2,-,-
4788,RAJASTHAN,26.0,26.5,6.9,7.5,10310,16000,-,-,4.40,5.48,4,4,7,11,6700,12248,1.1,1.3,-,-
4785,RAJASTHAN,26.0,26.0,6.8,8.6,4800,6910,-,-,3.07,4.12,7,11,14,20,3648,4490,1.0,1.1,-,-
4818,TAMIL NADU,29.0,29.0,7.2,7.5,135,348,1.0,2.0,0.30,0.30,2,11,14,34,84,210,0.2,0.2,0.001,0.001
4816,TAMIL NADU,26.0,26.0,8.0,8.0,749,1040,2.0,2.5,0.30,6.40,2,8,7,26,452,730,0.2,0.2,0.001,0.001
4912,TAMIL NADU,36.0,36.0,6.7,6.7,1909,1909,1.0,1.0,0.30,0.30,2,2,8,8,1212,1212,0.9,0.9,0.001,0.001
4811,TAMIL NADU,29.0,31.0,6.5,7.3,3890,4440,1.0,1.0,0.30,0.31,2,2,4,6,2512,2912,0.2,0.9,0.001,0.001
4821,TAMIL NADU,27.0,30.0,7.3,7.5,649,872,1.0,2.5,0.30,0.41,2,2,8,45,416,552,0.2,0.5,0.001,0.001
4822,TAMIL NADU,24.0,28.0,6.9,7.2,749,806,1.0,2.6,0.30,0.33,2,230,6,700,472,516,0.2,0.8,0.001,0.001
4817,TAMIL NADU,28.0,28.0,8.4,8.4,320,320,1.0,1.0,0.30,0.30,2,2,5,5,198,198,0.2,0.2,0.001,0.001
4814,TAMIL NADU,29.0,29.0,7.3,7.3,796,796,2.3,2.3,0.41,0.41,2,2,2,2,502,502,0.2,0.2,0.001,0.001
4907,TAMIL NADU,31.0,31.0,6.7,6.7,199,199,2.0,2.0,0.30,0.30,21,21,63,63,144,144,0.8,0.8,0.001,0.001
4825,TAMIL NADU,27.0,30.0,6.9,7.0,1692,1929,1.0,1.0,0.30,0.30,2,51,4,63,1072,1268,0.2,0.2,0.001,0.001
4815,TAMIL NADU,30.0,30.0,7.5,7.5,766,766,2.3,2.3,1.74,1.74,2,2,2,2,466,466,0.2,0.2,0.001,0.001
4824,TAMIL NADU,27.0,29.0,6.3,6.9,1843,1886,1.0,1.0,0.30,0.30,4,33,9,79,1204,1804,0.2,0.2,0.001,0.001
4826,TAMIL NADU,26.0,30.0,7.1,7.2,417,1110,1.0,1.0,0.30,0.30,2,4,2,14,276,712,0.2,0.2,0.001,0.001
4819,TAMIL NADU,29.0,29.0,7.2,7.4,1594,1774,1.0,3.0,0.30,0.30,2,2,2,6,990,1066,0.2,0.2,0.001,0.001
4820,TAMIL NADU,29.0,29.0,7.4,8.1,142,365,1.0,2.0,0.30,0.30,2,2,2,4,86,224,0.2,0.2,0.001,0.001
4810,TAMIL NADU,31.0,34.0,6.7,7.3,587,2540,1.0,2.0,0.30,0.30,2,21,9,46,388,1656,0.2,0.9,0.001,0.001
4909,TAMIL NADU,31.0,31.0,6.8,6.8,378,378,1.0,1.0,0.30,0.30,33,33,110,110,252,252,0.5,0.5,0.001,0.001
32,TAMIL NADU,25.0,31.0,7.0,7.8,545,1358,2.0,3.0,0.30,0.90,2,43,91,94,328,902,0.2,0.2,-,-
4280,TELANGANA,28.0,28.0,7.4,7.4,7040,7040,-,-,22.80,22.80,2,2,2,2,4435,4435,1.5,1.5,-,-
1525,TELANGANA,25.0,25.0,6.8,7.4,3420,3560,-,-,21.00,24.00,-,-,-,-,1946,2142,0.4,0.4,0.010,0.010
1794,TELANGANA,28.0,31.0,7.8,7.9,1125,1285,-,-,12.40,13.90,2,2,98,120,712,772,0.9,1.0,-,-
1810,TELANGANA,25.0,25.0,6.9,7.4,2198,2337,-,-,19.00,22.00,-,-,-,-,1160,1389,0.4,0.4,0.010,0.010
3094,TELANGANA,29.0,29.0,8.2,8.3,1084,1131,-,-,0.30,2.40,2,2,2,2,610,729,0.9,0.9,-,-
4278,TELANGANA,25.0,25.0,6.8,6.9,1040,1376,-,-,14.00,15.00,-,-,-,-,609,804,0.4,0.4,0.010,0.010
4265,TELANGANA,22.0,22.0,6.9,7.5,1072,1957,-,-,10.00,10.00,-,-,-,-,635,1126,0.3,0.6,0.010,0.010
3088,TELANGANA,30.0,30.2,6.7,8.0,1355,1469,-,-,0.30,4.60,2,2,2,2,868,944,0.6,0.6,-,-
4277,TELANGANA,25.0,25.0,6.6,7.2,3268,3765,-,-,25.00,26.00,-,-,-,-,1810,2209,0.4,0.5,0.010,0.010
4282,TELANGANA,22.0,22.0,6.7,7.5,1408,1694,-,-,12.00,15.00,-,-,-,-,712,952,0.2,0.3,0.010,0.010
4286,TELANGANA,21.0,21.0,6.9,7.5,1849,2189,-,-,17.00,19.00,-,-,-,-,1137,1228,0.3,0.4,0.010,0.010
4281,TELANGANA,21.0,21.0,6.7,7.4,2364,2736,-,-,21.00,24.00,-,-,-,-,1375,1475,0.2,0.3,0.010,0.010
1792,TELANGANA,30.0,30.0,8.7,8.7,1106,1106,-,-,6.20,6.20,2,2,2,2,667,667,0.7,0.7,-,-
4283,TELANGANA,21.0,21.0,7.1,7.5,3193,3720,-,-,25.00,25.00,-,-,-,-,1768,2137,0.2,0.3,0.010,0.010
4287,TELANGANA,22.0,22.0,6.9,7.2,1592,1813,-,-,12.00,13.00,-,-,-,-,981,1024,0.3,0.3,0.010,0.010
4279,TELANGANA,25.0,25.0,6.5,6.6,965,1236,-,-,15.00,20.00,-,-,-,-,578,810,0.5,0.5,0.010,0.010
4284,TELANGANA,21.0,21.0,6.9,7.4,1446,1918,-,-,12.00,15.00,-,-,-,-,810,1075,0.3,0.3,0.010,0.010
4288,TELANGANA,21.0,21.0,7.2,7.4,839,1298,-,-,7.00,11.00,-,-,-,-,487,727,0.2,0.3,0.010,0.010
4285,TELANGANA,22.0,22.0,6.7,7.4,1758,1894,-,-,11.00,12.00,-,-,-,-,1064,1080,0.3,0.4,0.010,0.010
4289,TELANGANA,22.0,22.0,6.4,6.8,1345,1553,-,-,8.00,11.00,-,-,-,-,759,862,0.4,0.5,0.010,0.010
4290,TELANGANA,21.0,21.0,6.8,6.8,1020,1376,-,-,6.00,8.00,-,-,-,-,579,790,0.4,0.5,0.010,0.010
1791,TELANGANA,29.0,29.0,7.8,7.8,2708,2708,-,-,10.80,10.80,2,2,2,2,1706,1706,0.8,0.8,-,-
1515,TELANGANA,29.0,30.4,8.3,8.4,1564,1879,-,-,17.00,22.40,2,2,2,2,869,1129,0.8,0.9,-,-
1795,TELANGANA,25.0,25.0,6.8,7.3,2310,2410,-,-,11.00,13.00,-,-,-,-,1370,1392,0.2,0.3,0.010,0.010
1811,TELANGANA,19.0,20.0,7.0,7.4,1392,1603,-,-,7.00,10.00,-,-,-,-,761,945,0.3,0.3,0.010,0.010
4260,TELANGANA,29.0,33.0,6.6,7.0,905,1195,-,-,6.00,7.00,-,-,-,-,508,684,0.3,0.3,0.010,0.010
4264,TELANGANA,24.0,24.0,6.8,7.5,1768,1971,-,-,19.00,20.00,-,-,-,-,981,1139,0.5,0.6,0.010,0.010
4271,TELANGANA,29.0,29.0,7.8,8.0,1561,1599,-,-,21.50,22.80,2,2,63,63,869,1008,0.9,1.0,-,-
,,,,,,,,,,,,,,,,,,,,,
4270,TELANGANA,31.0,31.0,7.4,7.9,2094,2147,-,-,14.00,16.00,2,2,27,34,1156,1374,0.7,1.2,-,-
4269,TELANGANA,32.0,32.0,7.0,7.5,2628,2791,-,-,7.50,12.00,2,2,48,63,1568,1758,1.2,1.2,-,-
4268,TELANGANA,30.0,30.0,8.2,8.4,956,1131,-,-,12.50,16.80,2,2,38,43,530,651,1.1,1.1,-,-
4272,TELANGANA,30.0,30.0,8.3,8.7,821,849,-,-,5.00,6.20,2,2,40,43,463,545,0.9,0.9,-,-
4273,TELANGANA,32.0,32.0,7.4,7.8,1549,2930,-,-,12.20,14.70,2,2,46,47,860,1561,0.7,1.0,-,-
4276,TELANGANA,28.0,34.0,6.9,7.0,1835,2137,-,-,18.00,19.00,-,-,-,-,1105,1218,0.3,0.4,0.010,0.010
4262,TELANGANA,26.0,33.0,6.7,6.8,1976,2202,-,-,18.00,21.00,-,-,-,-,1128,1360,0.4,0.5,0.010,0.010
4263,TELANGANA,26.0,33.0,6.5,6.6,3165,4270,-,-,23.00,27.00,-,-,-,-,1720,2498,0.4,0.4,0.010,0.010
4266,TELANGANA,25.0,25.0,6.8,7.2,840,953,-,-,10.00,12.00,-,-,-,-,490,596,0.5,0.5,0.010,0.010
4274,TELANGANA,29.0,29.0,7.5,7.8,986,1962,-,-,10.00,14.20,2,2,33,33,555,1092,0.6,0.8,-,-
4275,TELANGANA,28.0,28.0,7.5,8.2,2005,2364,-,-,27.00,32.80,2,2,41,43,1284,1489,1.2,1.3,-,-
1793,TELANGANA,30.0,30.0,7.8,8.3,1652,1955,-,-,0.80,1.20,2,2,4,6,914,1088,1.0,1.2,-,-
15,TELANGANA,27.0,27.0,8.2,8.3,401,624,-,-,0.30,0.30,2,2,2,2,222,356,0.7,0.7,-,-
27,TELANGANA,22.0,25.0,6.6,7.5,1065,1350,-,-,5.00,6.00,-,-,-,-,550,792,0.3,0.3,0.010,0.010
16,TELANGANA,28.0,28.0,7.9,8.0,784,1064,-,-,13.40,14.00,2,2,33,34,502,680,0.6,0.6,-,-
1732,TRIPURA,22.0,26.5,5.9,6.0,108,121,1.0,1.0,0.30,0.30,2,2,2,2,60,66,0.2,0.2,-,-
1734,TRIPURA,21.5,26.5,5.7,5.8,109,113,1.0,1.0,0.30,0.30,2,2,2,2,62,64,0.2,0.2,-,-
1730,TRIPURA,22.0,26.5,6.3,6.6,108,115,1.0,1.0,0.30,0.30,2,2,2,2,64,68,0.2,0.2,-,-
1731,TRIPURA,25.0,26.5,6.0,6.1,109,935,1.0,1.0,0.30,0.30,2,2,2,2,60,62,0.2,0.2,-,-
1733,TRIPURA,22.0,26.5,5.8,5.9,113,119,1.0,1.0,0.30,0.30,2,2,2,2,62,64,0.2,0.2,-,-
4205,TRIPURA,23.0,26.0,5.5,5.7,106,108,1.0,1.0,0.30,0.30,2,2,2,2,58,58,0.2,0.2,-,-
4204,TRIPURA,22.5,25.5,5.4,5.5,106,118,1.0,1.0,0.30,0.30,2,2,2,2,56,66,0.2,0.2,-,-
4210,TRIPURA,22.0,25.0,5.4,5.6,92,99,1.0,1.0,0.30,0.30,2,2,2,2,50,58,0.2,0.2,-,-
4188,TRIPURA,23.0,26.0,6.0,6.2,95,108,1.0,1.0,0.30,0.30,2,2,2,2,54,58,0.2,0.2,-,-
3426,TRIPURA,23.0,25.5,5.4,5.6,88,93,1.0,1.0,0.30,0.30,2,2,2,2,46,50,0.2,0.2,-,-
4187,TRIPURA,23.5,26.5,5.9,6.0,119,128,1.0,1.0,0.30,0.30,2,2,2,2,62,68,0.2,0.2,-,-
3428,TRIPURA,23.0,25.5,5.3,5.3,89,96,1.0,1.0,0.30,0.30,2,2,2,2,52,56,0.2,0.2,-,-
4209,TRIPURA,23.0,26.5,5.5,5.7,109,116,1.0,1.0,0.30,0.30,2,2,2,2,62,66,0.2,0.2,-,-
4200,TRIPURA,23.0,26.0,5.6,5.8,93,95,1.0,1.0,0.30,0.30,2,2,2,2,56,56,0.2,0.2,-,-
4636,TRIPURA,23.0,26.0,6.2,6.3,89,99,1.0,1.0,0.30,0.30,2,2,2,2,50,56,0.2,0.2,-,-
4202,TRIPURA,23.0,26.0,5.5,5.5,110,122,1.0,1.0,0.30,0.30,2,2,2,2,62,68,0.2,0.2,-,-
3425,TRIPURA,23.0,26.5,5.5,6.0,93,109,1.0,1.0,0.30,0.30,2,2,2,2,52,62,0.2,0.2,-,-
4651,TRIPURA,23.0,25.5,6.4,6.9,89,102,1.0,1.0,0.30,0.30,2,2,2,2,48,58,0.2,0.2,-,-
4638,TRIPURA,23.0,25.5,6.4,6.5,89,96,1.0,1.0,0.30,0.30,2,2,2,2,50,52,0.2,0.2,-,-
4212,TRIPURA,25.0,25.0,5.3,5.3,96,96,1.0,1.0,0.30,0.30,2,2,2,2,52,52,0.2,0.2,-,-
3432,TRIPURA,22.0,25.5,5.5,5.9,94,110,1.0,1.0,0.30,0.30,2,2,2,2,56,68,0.2,0.2,-,-
4216,TRIPURA,22.0,25.0,5.4,5.6,92,98,1.0,1.0,0.30,0.30,2,2,2,2,50,56,0.2,0.2,-,-
4190,TRIPURA,23.0,25.5,5.5,5.7,95,100,1.0,1.0,0.30,0.37,2,2,2,2,58,62,0.2,0.2,-,-
4206,TRIPURA,23.5,26.0,5.3,5.4,109,112,1.0,1.0,0.30,0.30,2,2,2,2,58,62,0.2,0.2,-,-
4215,TRIPURA,23.0,25.5,5.6,5.7,119,126,1.0,1.0,0.30,0.30,2,2,2,2,68,72,0.2,0.2,-,-
4186,TRIPURA,23.5,26.0,5.6,5.8,121,129,1.0,1.0,0.30,0.30,2,2,2,2,64,68,0.2,0.2,-,-
3435,TRIPURA,21.5,25.0,5.9,6.1,96,106,1.0,1.0,0.30,0.30,2,2,2,2,52,58,0.2,0.2,-,-
3423,TRIPURA,23.0,26.5,6.1,6.2,74,94,1.0,1.0,0.30,0.30,2,2,2,2,42,54,0.2,0.2,-,-
3430,TRIPURA,23.0,25.0,5.9,6.0,82,99,1.0,1.0,0.30,0.30,2,2,2,2,48,62,0.2,0.2,-,-
4185,TRIPURA,23.0,26.0,5.5,5.8,118,119,1.0,1.0,0.30,0.30,2,2,2,2,66,68,0.2,0.2,-,-
4208,TRIPURA,23.0,26.0,5.3,5.7,99,118,1.0,1.0,0.30,0.30,2,2,2,2,52,68,0.2,0.2,-,-
3436,TRIPURA,22.0,25.5,5.7,5.9,98,101,1.0,1.0,0.30,0.30,2,2,2,2,52,56,0.2,0.2,-,-
